user,skill,item,correct,b4_correct,b4_incorrect
435,61,920,1,3,1
435,61,551,1,4,1
435,76,7798,1,0,0
435,76,5647,0,1,0
435,76,6990,0,1,1
435,76,5645,1,1,2
435,76,513,0,2,2
435,76,6864,1,2,3
435,9,9968,1,1,0
435,79,9907,1,0,0
435,79,9742,0,1,0
435,79,10035,1,1,1
435,79,10034,1,2,1
435,60,4611,1,0,0
435,53,4611,1,0,0
435,17,7048,1,0,0
435,17,3514,1,1,0
435,17,10054,1,2,0
435,17,2962,1,3,0
435,17,9754,1,4,0
435,5,4672,1,0,0
435,67,3577,1,0,0
435,68,3577,1,0,0
435,67,9884,1,1,0
435,68,9884,1,1,0
435,67,7211,1,2,0
435,68,7211,1,2,0
435,67,2383,1,3,0
435,68,2383,1,3,0
435,67,10004,0,4,0
435,68,10004,0,4,0
435,67,9617,0,4,1
435,68,9617,0,4,1
435,67,7967,1,4,2
435,68,7967,1,4,2
435,67,9628,0,5,2
435,68,9628,0,5,2
435,67,9257,0,5,3
435,68,9257,0,5,3
435,67,1501,0,5,4
435,68,1501,0,5,4
435,67,8682,0,5,5
435,68,8682,0,5,5
435,67,8125,1,5,6
435,68,8125,1,5,6
435,67,3559,1,6,6
435,68,3559,1,6,6
435,67,9896,1,7,6
435,68,9896,1,7,6
435,67,1466,1,8,6
435,68,1466,1,8,6
435,67,10046,1,9,6
435,68,10046,1,9,6
435,37,6635,1,0,0
435,12,7863,1,0,0
435,12,10060,1,1,0
435,12,10057,0,2,0
435,12,10058,1,2,1
435,12,10059,1,3,1
435,12,7860,1,4,1
435,9,787,1,2,0
435,34,4822,1,4,2
435,34,4338,1,5,2
435,50,10073,1,0,0
435,49,4162,0,1,0
435,48,4162,0,0,0
435,49,7714,0,1,1
435,48,7714,0,0,1
435,49,7707,0,1,2
435,48,7707,0,0,2
435,49,5724,1,1,3
435,48,5724,1,0,3
435,49,7269,1,2,3
435,48,7269,1,1,3
435,51,389,1,2,0
435,45,389,1,0,0
435,51,8080,1,3,0
435,45,8080,1,1,0
435,38,10040,1,9,1
435,2,193,1,2,0
435,2,6646,0,3,0
435,2,1769,1,3,1
435,2,1979,1,4,1
435,28,9526,1,1,0
435,28,10061,1,2,0
435,28,7058,1,3,0
435,28,10062,1,4,0
435,28,8057,1,5,0
435,71,3743,1,0,0
435,71,3596,1,1,0
435,71,710,0,2,0
435,71,9268,1,2,1
435,34,1456,1,6,2
435,34,1931,0,7,2
435,34,1458,1,7,3
435,34,1669,1,8,3
435,34,1459,1,9,3
435,2,9976,1,5,1
435,67,10041,1,10,6
435,68,10041,1,10,6
435,66,9995,1,0,0
435,66,9993,1,1,0
435,66,9996,1,2,0
435,66,9994,0,3,0
435,66,9992,0,3,1
435,66,10001,0,3,2
435,66,9604,1,3,3
435,66,10003,1,4,3
435,66,10002,1,5,3
435,55,3101,1,1,0
435,56,3101,1,1,0
435,55,2126,1,2,0
435,56,2126,1,2,0
435,55,1422,1,3,0
435,56,1422,1,3,0
435,55,5605,1,4,0
435,56,5605,1,4,0
435,55,394,1,5,0
435,56,394,1,5,0
435,55,405,0,6,0
435,56,405,0,6,0
435,55,1421,1,6,1
435,56,1421,1,6,1
435,49,5613,0,3,3
435,48,5613,0,2,3
435,49,7101,1,3,4
435,48,7101,1,2,4
435,49,6758,0,4,4
435,48,6758,0,3,4
435,49,2129,1,4,5
435,48,2129,1,3,5
435,49,6821,1,5,5
435,48,6821,1,4,5
435,49,1280,1,6,5
435,48,1280,1,5,5
435,20,1319,1,0,0
435,20,1530,1,1,0
435,20,200,1,2,0
435,20,201,1,3,0
435,20,1777,1,4,0
435,1,2942,1,3,1
435,78,10029,1,0,0
435,48,8623,1,6,5
435,48,4019,1,7,5
435,44,9553,1,0,0
435,53,9553,1,1,0
435,44,9566,1,1,0
435,44,8872,1,2,0
435,44,10083,1,3,0
435,44,10082,1,4,0
435,53,10082,1,2,0
435,50,4389,1,1,0
435,50,10072,1,2,0
435,50,7185,0,3,0
435,50,4202,1,3,1
435,50,6731,0,4,1
435,50,630,1,4,2
435,50,9722,1,5,2
435,35,1922,1,0,0
435,28,6162,1,6,0
435,61,5550,1,5,1
435,34,9185,1,10,3
435,34,5446,1,11,3
435,34,2196,1,12,3
435,7,10051,1,1,0
435,5,3176,1,1,0
435,62,9015,0,5,1
435,62,10000,1,5,2
435,62,9999,1,6,2
435,62,2491,1,7,2
435,3,1044,1,3,2
435,12,4943,1,5,1
435,12,1036,0,6,1
435,12,2660,1,6,2
435,12,4245,1,7,2
435,66,9997,1,6,3
435,57,8878,1,3,1
435,57,9717,1,4,1
435,34,3956,0,13,3
435,34,6248,0,13,4
435,34,9315,0,13,5
435,34,2066,0,13,6
435,34,2064,1,13,7
435,34,5998,0,14,7
435,34,2074,1,14,8
435,34,339,1,15,8
435,34,335,1,16,8
435,34,5512,0,17,8
435,34,336,1,17,9
435,34,2071,0,18,9
435,34,1272,1,18,10
435,34,2073,0,19,10
435,34,337,0,19,11
435,34,7477,0,19,12
435,34,2072,1,19,13
435,34,333,1,20,13
435,34,1271,0,21,13
435,34,2877,1,21,14
435,34,2065,0,22,14
435,34,5997,0,22,15
435,34,2462,1,22,16
435,34,2596,0,23,16
435,34,5511,1,23,17
435,34,2067,1,24,17
435,34,1653,0,25,17
435,34,334,1,25,18
435,34,7320,0,26,18
435,34,338,0,26,19
435,34,1652,1,26,20
435,61,606,1,6,1
435,15,606,1,1,0
435,61,5554,0,7,1
435,15,5554,0,2,0
435,61,438,0,7,2
435,15,438,0,2,1
435,61,572,1,7,3
435,15,572,1,2,2
435,61,5864,1,8,3
435,15,5864,1,3,2
435,59,9788,1,1,0
435,11,9552,1,0,0
435,11,7091,1,1,0
435,11,7094,1,2,0
435,11,7088,1,3,0
435,84,5104,1,0,0
435,20,8950,1,5,0
435,31,10063,0,2,0
435,15,10063,0,4,2
435,20,10064,1,6,0
435,31,7066,1,2,1
435,15,7066,1,4,3
435,20,7065,0,7,0
435,15,9937,0,5,3
435,31,7868,0,3,1
435,15,7868,0,5,4
435,31,8852,0,3,2
435,15,8852,0,5,5
435,15,7847,1,5,6
435,20,10065,1,7,1
435,20,10069,1,8,1
435,31,10070,1,3,3
435,15,10070,1,6,6
435,20,8850,1,9,1
435,31,9544,1,4,3
435,15,9544,1,7,6
435,15,7852,1,8,6
435,31,7850,1,5,3
435,15,7850,1,9,6
435,20,8065,1,10,1
435,15,10071,0,10,6
435,0,4048,1,3,0
435,55,6030,1,7,1
435,56,6030,1,7,1
435,55,3575,1,8,1
435,56,3575,1,8,1
435,55,3101,1,9,1
435,56,3101,1,9,1
435,55,403,1,10,1
435,56,403,1,10,1
435,55,3103,1,11,1
435,56,3103,1,11,1
435,23,9969,1,0,0
435,39,10053,1,0,0
435,40,10053,1,0,0
435,0,2,1,4,0
435,0,3,1,5,0
435,0,548,1,6,0
435,0,906,1,7,0
435,0,2229,1,8,0
435,23,1063,1,1,0
435,23,227,1,2,0
435,23,812,1,3,0
435,23,1345,1,4,0
435,23,228,1,5,0
435,57,7912,1,5,1
435,57,7913,1,6,1
435,57,7131,1,7,1
435,57,7128,1,8,1
435,57,10084,1,9,1
435,28,256,1,7,0
435,62,8541,1,8,2
435,56,10005,0,12,1
435,56,10006,1,12,2
435,56,7760,0,13,2
435,56,9737,1,13,3
435,56,10008,1,14,3
435,56,9033,1,15,3
435,56,10007,0,16,3
435,3,2825,1,4,2
435,3,7037,1,5,2
435,3,7940,1,6,2
435,3,6385,1,7,2
435,3,2986,1,8,2
435,65,9998,1,0,0
435,38,10039,1,10,1
435,44,4502,1,5,0
435,45,4502,1,2,0
435,44,2640,1,6,0
435,45,2640,1,3,0
435,12,4722,1,8,2
435,62,8409,1,9,2
435,38,4377,1,11,1
435,70,10010,1,0,0
435,9,9970,0,3,0
435,23,9970,0,6,0
435,9,9972,1,3,1
435,23,9972,1,6,1
435,9,9971,1,4,1
435,23,9971,1,7,1
435,9,9973,1,5,1
435,23,9973,1,8,1
435,51,4042,0,4,0
435,52,4042,0,0,0
435,51,4173,1,4,1
435,52,4173,1,0,1
435,51,4394,1,5,1
435,52,4394,1,1,1
435,51,939,1,6,1
435,52,939,1,2,1
435,51,940,1,7,1
435,52,940,1,3,1
435,79,10033,1,3,1
435,79,10031,1,4,1
435,79,10032,1,5,1
435,79,10030,0,6,1
435,74,5639,1,0,0
435,38,5639,1,12,1
435,74,7794,0,1,0
435,38,7794,0,13,1
435,74,1715,0,1,1
435,38,1715,0,13,2
435,74,1714,1,1,2
435,38,1714,1,13,3
435,74,6079,0,2,2
435,38,6079,0,14,3
435,74,7613,1,2,3
435,38,7613,1,14,4
435,74,537,0,3,3
435,38,537,0,15,4
435,74,7263,1,3,4
435,38,7263,1,15,5
435,74,1716,1,4,4
435,38,1716,1,16,5
435,11,7094,1,4,0
435,11,7870,1,5,0
435,11,8075,1,6,0
435,11,8076,1,7,0
435,11,7089,1,8,0
435,60,4578,1,1,0
435,53,4578,1,3,0
435,60,10087,1,2,0
435,53,10087,1,4,0
435,60,4477,0,3,0
435,52,4477,0,4,1
435,60,9966,1,3,1
435,53,9966,1,5,0
435,60,4563,1,4,1
435,53,4563,1,6,0
435,60,4579,1,5,1
435,54,4579,1,2,0
435,60,10086,0,6,1
435,52,10086,0,4,2
435,62,4866,1,10,2
435,62,4868,1,11,2
435,62,4636,0,12,2
435,62,8669,1,12,3
435,62,9990,1,13,3
435,62,8670,1,14,3
435,62,9991,1,15,3
435,62,692,1,16,3
435,62,9614,1,17,3
435,62,2147,1,18,3
435,62,9613,1,19,3
435,62,3393,1,20,3
435,62,466,0,21,3
435,62,9612,1,21,4
435,62,693,1,22,4
435,62,2137,1,23,4
435,62,2153,0,24,4
435,62,465,1,24,5
435,62,2143,0,25,5
435,62,9989,1,25,6
435,62,8671,1,26,6
435,62,4867,1,27,6
435,62,4654,1,28,6
435,73,10015,1,0,0
435,73,8556,0,1,0
435,73,9631,0,1,1
435,73,10014,0,1,2
435,73,9740,1,1,3
435,73,5818,1,2,3
435,73,6084,1,3,3
435,9,8718,1,6,1
435,23,8718,1,9,1
435,9,9310,1,7,1
435,23,9310,1,10,1
435,9,7623,1,8,1
435,23,7623,1,11,1
435,9,7622,1,9,1
435,23,7622,1,12,1
435,9,9408,1,10,1
435,23,9408,1,13,1
435,12,968,1,9,2
435,12,188,1,10,2
435,12,2285,1,11,2
435,12,967,0,12,2
435,62,9985,1,29,6
435,26,2721,1,1,0
435,52,9699,1,4,3
435,52,10075,1,5,3
435,53,10076,1,7,0
435,52,10074,0,6,3
435,26,7942,1,2,0
435,83,9824,1,4,3
435,34,7480,1,27,20
435,34,3952,1,28,20
435,48,7903,1,8,5
435,48,8988,1,9,5
435,48,10085,1,10,5
435,63,4863,0,0,0
435,63,5575,0,0,1
435,63,7384,1,0,2
435,63,458,1,1,2
435,63,7383,1,2,2
435,63,7452,0,3,2
435,63,6202,1,3,3
435,63,6201,1,4,3
435,63,2600,1,5,3
435,63,7365,1,6,3
435,63,2122,1,7,3
435,63,9513,1,8,3
435,63,6203,1,9,3
435,63,7364,0,10,3
435,63,6595,1,10,4
435,63,9988,1,11,4
435,63,687,0,12,4
435,63,5019,0,12,5
435,63,7367,1,12,6
435,63,459,0,13,6
435,63,9512,1,13,7
435,63,5015,0,14,7
435,63,7366,1,14,8
435,63,9987,1,15,8
435,63,7382,1,16,8
435,63,9511,1,17,8
435,64,6056,1,0,0
435,63,4197,1,18,8
435,64,8662,1,1,0
435,63,4865,1,19,8
435,63,681,1,20,8
435,63,7451,1,21,8
435,63,6925,1,22,8
435,63,2603,1,23,8
435,63,4865,1,24,8
435,63,5575,1,25,8
435,63,449,1,26,8
435,31,5760,1,6,3
435,46,5760,1,0,0
435,47,5760,1,1,0
435,31,4130,1,7,3
435,46,4130,1,1,0
435,47,4130,1,2,0
435,58,8766,1,0,0
435,58,8205,1,1,0
435,79,6622,1,6,2
435,79,5856,1,7,2
435,79,3700,0,8,2
435,79,8449,1,8,3
435,51,3432,1,8,1
435,53,3432,1,8,0
435,51,4435,1,9,1
435,53,4435,1,9,0
435,1,4230,1,4,1
435,56,10009,1,16,4
435,69,10009,1,0,0
435,69,7400,1,1,0
435,69,6858,1,2,0
435,69,6714,1,3,0
435,61,6756,1,9,3
435,15,6756,1,10,7
435,61,576,1,10,3
435,15,576,1,11,7
435,16,3897,1,0,0
435,16,1311,1,1,0
435,16,10056,1,2,0
435,16,2807,1,3,0
435,16,10055,1,4,0
435,44,4533,1,7,0
435,45,4533,1,4,0
435,44,1267,1,8,0
435,45,1267,1,5,0
435,44,635,0,9,0
435,53,635,0,10,0
435,44,634,1,9,1
435,53,634,1,10,1
435,44,3689,1,10,1
435,45,3689,1,6,0
435,75,5801,1,0,0
435,62,6199,1,30,6
435,62,7221,1,31,6
435,62,642,1,32,6
435,62,641,1,33,6
435,62,6471,1,34,6
435,20,8854,1,11,1
435,20,7074,1,12,1
435,20,10066,1,13,1
435,20,10067,1,14,1
435,20,10068,1,15,1
435,19,2643,0,0,0
435,19,4953,1,0,1
435,19,8538,0,1,1
435,19,9978,0,1,2
435,19,2522,0,1,3
435,19,2812,1,1,4
435,19,8787,1,2,4
435,19,7436,1,3,4
435,15,2362,1,12,7
435,45,4511,1,7,0
435,50,8629,0,6,2
435,50,628,1,6,3
435,50,629,1,7,3
435,50,10072,1,8,3
435,50,1610,1,9,3
435,81,8291,1,0,0
435,81,2166,1,1,0
435,81,6608,0,2,0
435,81,8290,1,2,1
435,81,8292,0,3,1
435,81,1713,1,3,2
435,81,2176,1,4,2
435,20,9980,0,16,1
435,20,9982,1,16,2
435,20,9457,0,17,2
435,20,9979,0,17,3
435,20,9981,1,17,4
435,20,9983,1,18,4
435,51,5755,1,10,1
435,57,5755,1,10,1
435,51,5881,1,11,1
435,86,5881,1,0,0
435,49,6737,1,7,5
435,48,6737,1,11,5
435,49,3249,1,8,5
435,48,3249,1,12,5
435,58,8963,1,2,0
435,58,10079,1,3,0
435,58,7875,1,4,0
435,58,10078,1,5,0
435,58,8085,1,6,0
435,62,4654,1,35,6
435,62,2149,1,36,6
435,62,10049,1,37,6
435,62,2137,0,38,6
435,62,4472,0,38,7
435,62,2150,1,38,8
435,62,4872,0,39,8
435,62,10050,1,39,9
435,62,3593,1,40,9
435,62,2143,0,41,9
435,62,3585,1,41,10
435,62,10048,1,42,10
435,62,8673,1,43,10
435,62,2145,1,44,10
435,62,9157,1,45,10
435,62,2142,0,46,10
435,62,9160,1,46,11
435,62,2146,1,47,11
435,62,9161,1,48,11
435,62,8674,1,49,11
435,62,9158,1,50,11
435,62,9159,1,51,11
435,62,9156,1,52,11
435,62,8672,1,53,11
435,62,2144,1,54,11
435,62,2147,0,55,11
435,62,2148,1,55,12
435,62,4647,1,56,12
435,62,465,1,57,12
435,62,8320,1,58,12
435,62,8319,1,59,12
435,62,467,1,60,12
435,62,466,1,61,12
435,62,4909,0,62,12
435,62,8318,1,62,13
435,62,2151,1,63,13
435,62,464,1,64,13
435,34,2461,0,29,20
435,34,4989,0,29,21
435,34,1679,0,29,22
435,34,7702,0,29,23
435,34,2891,0,29,24
435,34,2457,0,29,25
435,34,2889,1,29,26
435,34,8470,1,30,26
435,34,4988,1,31,26
435,34,321,1,32,26
435,34,7319,0,33,26
435,17,2965,1,5,0
435,40,10052,1,1,0
435,77,3424,0,0,0
435,77,3426,1,0,1
435,77,3425,0,1,1
435,77,6999,0,1,2
435,77,5659,0,1,3
435,77,3427,1,1,4
435,77,5949,0,2,4
435,77,8027,1,2,5
435,77,3086,0,3,5
435,77,5658,1,3,6
435,77,8028,0,4,6
435,77,5657,1,4,7
435,77,8715,1,5,7
435,77,8026,1,6,7
435,77,8716,1,7,7
435,77,8717,0,8,7
435,77,6077,1,8,8
435,77,5662,1,9,8
435,77,9302,0,10,8
435,77,5661,1,10,9
435,77,8032,1,11,9
435,77,9304,0,12,9
435,77,6143,1,12,10
435,77,6144,1,13,10
435,77,5660,0,14,10
435,77,7807,0,14,11
435,77,5663,1,14,12
435,77,9303,1,15,12
435,89,7616,0,0,0
435,89,10042,0,0,1
435,89,10043,1,0,2
435,84,10044,0,1,0
435,89,10045,0,1,2
435,84,6988,0,1,1
435,89,8302,1,1,3
435,84,9838,1,1,2
435,84,8571,1,2,2
435,89,8921,0,2,3
435,84,7614,1,3,2
435,1,1299,1,5,1
435,1,782,1,6,1
435,1,5340,1,7,1
435,1,3290,1,8,1
435,1,2651,1,9,1
435,1,841,0,10,1
435,1,2647,0,10,2
435,1,781,1,10,3
435,1,1741,1,11,3
435,72,1446,1,0,0
435,72,1447,1,1,0
435,72,1907,1,2,0
435,72,500,0,3,0
435,72,1894,1,3,1
435,72,1898,0,4,1
435,72,1901,1,4,2
435,72,1445,0,5,2
435,72,1900,1,5,3
435,72,1899,1,6,3
435,72,1911,1,7,3
435,72,490,0,8,3
435,72,492,1,8,4
435,72,499,1,9,4
435,72,491,1,10,4
435,72,493,0,11,4
435,96,4901,1,0,0
435,97,4901,1,0,0
435,59,4901,1,2,0
435,72,715,1,11,5
435,23,88,1,14,1
435,31,2489,1,8,3
435,46,2489,1,2,0
435,47,2489,1,3,0
435,20,2489,1,19,4
435,48,9227,0,13,5
435,48,6727,1,13,6
435,48,4014,0,14,6
435,48,9581,0,14,7
435,48,9226,0,14,8
435,48,9350,1,14,9
435,48,376,0,15,9
435,48,7694,1,15,10
435,82,10021,0,0,0
435,82,9814,1,0,1
435,82,9815,1,1,1
435,82,6878,0,2,1
435,82,9818,0,2,2
435,82,10022,1,2,3
435,82,5703,0,3,3
435,82,9816,0,3,4
435,82,9819,1,3,5
435,82,9813,1,4,5
435,82,9817,1,5,5
435,82,10018,1,6,5
435,82,10020,1,7,5
435,82,10016,1,8,5
435,82,10017,1,9,5
