user,skill,item,correct,b4_correct,b4_incorrect
421,12,2393,1,2,0
421,12,2945,1,3,0
421,12,2657,1,4,0
421,50,8501,0,0,0
421,50,8502,1,0,1
421,50,8504,1,1,1
421,50,8078,1,2,1
421,50,7019,1,3,1
421,50,5057,1,4,1
421,50,8503,0,5,1
421,57,6823,1,7,0
421,57,6824,1,8,0
421,51,801,1,7,1
421,45,801,1,1,0
421,51,1150,1,8,1
421,45,1150,1,2,0
421,38,8458,1,9,1
421,2,2306,1,2,0
421,2,1979,1,3,0
421,2,5255,1,4,0
421,2,6646,0,5,0
421,60,8506,0,1,0
421,52,8506,0,0,0
421,60,8505,1,1,1
421,45,8505,1,3,0
421,60,8507,1,2,1
421,52,8507,1,0,1
421,60,8508,1,3,1
421,45,8508,1,4,0
421,60,7539,1,4,1
421,52,7539,1,1,1
421,60,4697,1,5,1
421,54,4697,1,2,0
421,60,4665,1,6,1
421,54,4665,1,3,0
421,71,7590,1,0,0
421,34,344,1,5,1
421,34,3548,1,6,1
421,34,1933,0,7,1
421,34,342,1,7,2
421,2,1165,1,5,1
421,67,8416,0,2,0
421,68,8416,0,2,0
421,67,8417,1,2,1
421,68,8417,1,2,1
421,67,7750,0,3,1
421,68,7750,0,3,1
421,67,1872,1,3,2
421,68,1872,1,3,2
421,67,8418,1,4,2
421,68,8418,1,4,2
421,67,8419,1,5,2
421,68,8419,1,5,2
421,66,7581,1,0,0
421,55,4893,1,0,0
421,56,4893,1,0,0
421,55,479,1,1,0
421,56,479,1,1,0
421,55,3102,1,2,0
421,56,3102,1,2,0
421,49,412,1,1,0
421,48,412,1,4,0
421,49,2131,1,2,0
421,48,2131,1,5,0
421,20,1017,1,2,0
421,20,56,1,3,0
421,20,1016,0,4,0
421,20,4735,1,4,1
421,20,1983,1,5,1
421,20,57,1,6,1
421,1,5361,1,6,0
421,11,7526,1,0,0
421,78,3969,1,0,0
421,48,379,1,6,0
421,48,7029,1,7,0
421,50,3799,1,5,2
421,50,1610,1,6,2
421,35,2456,1,0,0
421,28,3008,1,1,0
421,61,5064,1,4,0
421,61,7001,1,5,0
421,61,7000,1,6,0
421,61,8527,0,7,0
421,34,2196,0,8,2
421,34,2892,1,8,3
421,34,1232,1,9,3
421,34,1235,1,10,3
421,37,8467,1,1,0
421,5,2906,1,1,0
421,62,8415,1,3,0
421,62,8414,1,4,0
421,62,8412,0,5,0
421,62,8413,1,5,1
421,3,2325,1,1,0
421,12,1130,1,5,0
421,66,8411,1,1,0
421,57,3255,1,9,0
421,57,1704,0,10,0
421,57,8521,1,10,1
421,57,5182,1,11,1
421,34,337,1,11,3
421,34,2462,1,12,3
421,61,439,1,7,1
421,15,439,1,6,1
421,61,5554,1,8,1
421,15,5554,1,7,1
421,59,883,1,1,0
421,84,6555,1,0,0
421,84,5667,1,1,0
421,84,6987,1,2,0
421,84,3438,0,3,0
421,0,753,1,5,0
421,11,8201,1,1,0
421,11,7524,1,2,0
421,11,7523,1,3,0
421,11,7526,1,4,0
421,11,8500,1,5,0
421,55,6117,1,3,0
421,56,6117,1,3,0
421,55,398,1,4,0
421,56,398,1,4,0
421,55,6115,0,5,0
421,56,6115,0,5,0
421,55,6116,1,5,1
421,56,6116,1,5,1
421,55,1423,1,6,1
421,56,1423,1,6,1
421,55,3100,1,7,1
421,56,3100,1,7,1
421,55,403,1,8,1
421,56,403,1,8,1
421,55,1672,1,9,1
421,56,1672,1,9,1
421,23,7369,1,0,0
421,39,8472,1,0,0
421,40,8472,1,0,0
421,23,1108,1,1,0
421,23,982,1,2,0
421,23,228,1,3,0
421,23,1062,1,4,0
421,23,2009,1,5,0
421,28,2748,1,2,0
421,62,8406,1,6,1
421,62,7951,1,7,1
421,62,2210,0,8,1
421,62,8407,1,8,2
421,56,8420,1,10,1
421,65,7576,1,0,0
421,38,8455,1,10,1
421,44,5332,1,0,0
421,45,5332,1,5,0
421,44,635,1,1,0
421,53,635,1,0,0
421,12,8403,1,6,0
421,62,8409,1,9,2
421,38,8457,0,11,1
421,28,8457,0,3,0
421,38,5677,1,11,2
421,38,7611,1,12,2
421,38,527,1,13,2
421,70,6497,1,0,0
421,9,5917,1,3,0
421,23,5917,1,6,0
421,51,4174,0,9,1
421,52,4174,0,2,1
421,51,938,1,9,2
421,52,938,1,2,2
421,51,4683,1,10,2
421,52,4683,1,3,2
421,51,832,1,11,2
421,52,832,1,4,2
421,51,2474,1,12,2
421,52,2474,1,5,2
421,79,8447,1,3,1
421,74,5639,0,0,0
421,38,5639,0,14,2
421,74,7435,0,0,1
421,38,7435,0,14,3
421,74,5640,1,0,2
421,38,5640,1,14,4
421,74,6080,1,1,2
421,38,6080,1,15,4
421,74,5746,1,2,2
421,38,5746,1,16,4
421,60,8524,0,7,1
421,52,8524,0,6,2
421,60,8523,1,7,2
421,52,8523,1,6,3
421,60,7334,0,8,2
421,52,7334,0,7,3
421,60,8525,1,8,3
421,54,8525,1,4,0
421,60,4489,1,9,3
421,53,4489,1,1,0
421,60,1628,1,10,3
421,54,1628,1,5,0
421,58,5196,1,0,0
421,58,7243,1,1,0
421,58,7244,1,2,0
421,58,616,1,3,0
421,58,7531,1,4,0
421,62,3393,1,10,2
421,62,3584,1,11,2
421,62,688,1,12,2
421,62,466,1,13,2
421,62,4909,1,14,2
421,62,2151,0,15,2
421,62,5579,1,15,3
421,62,4647,1,16,3
421,62,4654,1,17,3
421,62,5580,1,18,3
421,62,5581,1,19,3
421,73,8425,1,0,0
421,9,8466,1,4,0
421,23,8466,1,7,0
421,9,8035,1,5,0
421,23,8035,1,8,0
421,9,8463,1,6,0
421,23,8463,1,9,0
421,9,8465,1,7,0
421,23,8465,1,10,0
421,9,8464,1,8,0
421,23,8464,1,11,0
421,28,1369,1,3,1
421,28,113,1,4,1
421,28,1370,1,5,1
421,28,2748,1,6,1
421,28,2575,1,7,1
421,12,1308,0,7,0
421,12,2562,1,7,1
421,12,2501,1,8,1
421,12,185,0,9,1
421,12,187,1,9,2
421,12,2503,1,10,2
421,62,8408,1,20,3
421,26,1815,1,1,0
421,53,1195,1,2,0
421,10,5978,1,1,0
421,83,8444,1,1,0
421,83,8445,1,2,0
421,83,8443,1,3,0
421,83,8442,0,4,0
421,34,4987,1,13,3
421,34,7472,1,14,3
421,34,8469,1,15,3
421,34,8468,0,16,3
421,63,4140,1,0,0
421,64,6843,0,0,0
421,63,453,1,1,0
421,63,459,1,2,0
421,63,6439,1,3,0
421,63,6206,1,4,0
421,63,2106,1,5,0
421,63,6594,1,6,0
421,63,6206,1,7,0
421,63,4142,1,8,0
421,63,4864,1,9,0
421,63,6912,1,10,0
421,63,4144,1,11,0
421,64,7732,0,0,1
421,63,5015,1,12,0
421,63,453,1,13,0
421,64,456,1,0,2
421,31,8476,1,5,1
421,46,8476,1,0,0
421,47,8476,1,1,0
421,20,8476,1,7,1
421,31,4368,1,6,1
421,46,4368,1,1,0
421,47,4368,1,2,0
421,58,8522,1,5,0
421,58,5150,1,6,0
421,79,8449,1,4,1
421,79,8448,0,5,1
421,79,7413,1,5,2
421,79,8004,1,6,2
421,51,4521,1,13,2
421,53,4521,1,3,0
421,51,8211,1,14,2
421,53,8211,1,4,0
421,1,8398,1,7,0
421,56,8421,1,11,1
421,69,8421,1,0,0
421,69,8424,1,1,0
421,69,8423,1,2,0
421,69,4900,1,3,0
421,61,556,0,9,1
421,15,556,0,8,1
421,61,7697,1,9,2
421,15,7697,1,8,2
421,61,8530,1,10,2
421,15,8530,1,9,2
421,61,606,0,11,2
421,15,606,0,10,2
421,61,440,1,11,3
421,15,440,1,10,3
421,61,7009,1,12,3
421,15,7009,1,11,3
421,17,8487,1,0,0
421,17,8488,1,1,0
421,17,8491,1,2,0
421,17,8490,1,3,0
421,17,8489,1,4,0
421,44,4426,1,2,0
421,45,4426,1,6,0
421,44,2634,0,3,0
421,53,2634,0,5,0
421,44,4587,1,3,1
421,53,4587,1,5,1
421,44,7042,1,4,1
421,45,7042,1,7,0
421,44,3231,1,5,1
421,45,3231,1,8,0
421,75,3388,1,1,0
421,62,6427,1,21,3
421,62,6200,1,22,3
421,62,7958,1,23,3
421,62,1472,1,24,3
421,62,2087,1,25,3
421,19,7174,0,0,0
421,19,4951,1,0,1
421,19,3486,1,1,1
421,19,4090,1,2,1
421,3,8492,1,2,0
421,3,8493,1,3,0
421,3,8494,1,4,0
421,3,8180,1,5,0
421,3,8495,1,6,0
421,15,5293,1,12,3
421,45,8510,1,9,0
421,50,4023,1,7,2
421,50,7086,1,8,2
421,81,6045,0,0,0
421,81,6608,1,0,1
421,81,8438,1,1,1
421,81,3987,1,2,1
421,81,7408,1,3,1
421,81,8436,1,4,1
421,81,8434,0,5,1
421,81,8435,1,5,2
421,81,8440,1,6,2
421,81,6971,1,7,2
421,81,2170,1,8,2
421,81,8439,1,9,2
421,81,8437,0,10,2
421,20,8404,1,8,1
421,51,7336,1,15,2
421,57,7336,1,12,1
421,51,7332,1,16,2
421,57,7332,1,13,1
421,44,4007,0,6,1
421,45,4007,0,10,0
421,44,6261,1,6,2
421,53,6261,1,6,1
421,44,8509,0,7,2
421,53,8509,0,7,1
421,44,1608,1,7,3
421,45,1608,1,10,1
421,44,1081,1,8,3
421,45,1081,1,11,1
421,44,5839,1,9,3
421,45,5839,1,12,1
421,44,2086,1,10,3
421,45,2086,1,13,1
421,44,5238,1,11,3
421,45,5238,1,14,1
421,44,4533,1,12,3
421,45,4533,1,15,1
421,44,3407,1,13,3
421,45,3407,1,16,1
421,49,6739,1,3,0
421,48,6739,1,8,0
421,49,5612,1,4,0
421,48,5612,1,9,0
421,62,2150,1,26,3
421,62,688,1,27,3
421,62,2148,1,28,3
421,62,2149,1,29,3
421,62,2147,0,30,3
421,62,3593,1,30,4
421,62,3584,1,31,4
421,62,2151,1,32,4
421,62,2153,1,33,4
421,34,2461,0,16,4
421,34,2460,1,16,5
421,34,327,1,17,5
421,34,325,0,18,5
421,34,8470,1,18,6
421,34,322,1,19,6
421,34,324,1,20,6
421,17,6133,1,5,0
421,39,8471,1,1,0
421,77,5873,1,0,0
421,89,3724,1,0,0
421,84,6073,0,3,1
421,89,8018,0,1,0
421,89,8460,1,1,1
421,89,8459,1,2,1
421,72,4834,0,0,0
421,72,4835,1,0,1
421,72,4836,1,1,1
421,72,5442,1,2,1
421,72,3739,1,3,1
421,72,497,1,4,1
421,72,3738,1,5,1
421,72,495,0,6,1
421,72,4837,1,6,2
421,72,1733,1,7,2
421,72,496,0,8,2
421,72,3736,0,8,3
421,72,498,0,8,4
421,72,3737,0,8,5
421,72,6089,1,8,6
421,72,1906,0,9,6
421,72,6091,1,9,7
421,72,1903,0,10,7
421,72,1905,1,10,8
421,72,4804,0,11,8
421,72,6090,1,11,9
421,72,538,1,12,9
421,72,1902,0,13,9
421,72,1904,1,13,10
421,72,4803,1,14,10
421,72,4802,1,15,10
421,72,500,1,16,10
421,96,6093,1,0,0
421,97,6093,1,0,0
421,59,6093,1,2,0
421,72,542,0,17,10
421,72,490,1,17,11
421,72,1911,1,18,11
421,23,1063,1,12,0
421,31,8474,1,7,1
421,46,8474,1,2,0
421,15,8474,1,13,3
421,31,5523,1,8,1
421,46,5523,1,3,0
421,15,5523,1,14,3
421,31,8475,1,9,1
421,46,8475,1,4,0
421,15,8475,1,15,3
421,31,4921,0,10,1
421,46,4921,0,5,0
421,15,4921,0,16,3
421,48,1673,1,10,0
421,20,5383,1,9,1
421,20,4735,1,10,1
421,20,59,1,11,1
421,20,3173,1,12,1
421,20,2679,1,13,1
421,82,7597,1,1,0
421,82,7598,1,2,0
421,82,5694,1,3,0
421,82,7592,1,4,0
421,82,5689,1,5,0
421,82,7595,0,6,0
421,82,5687,0,6,1
421,82,7591,0,6,2
421,82,7594,1,6,3
421,82,8426,0,7,3
421,82,5693,1,7,4
421,82,7593,1,8,4
421,82,5690,1,9,4
421,82,8429,1,10,4
421,82,8430,1,11,4
421,82,7596,1,12,4
421,82,7769,1,13,4
421,82,7773,1,14,4
421,82,5692,1,15,4
421,82,5691,1,16,4
421,82,7768,1,17,4
421,82,7772,1,18,4
421,82,8432,1,19,4
421,82,5688,1,20,4
421,82,7607,0,21,4
421,82,8427,1,21,5
421,82,7774,1,22,5
421,82,7771,1,23,5
421,82,8428,1,24,5
421,82,7770,1,25,5
421,82,8433,1,26,5
421,82,6878,1,27,5
421,82,6599,1,28,5
421,82,8431,1,29,5
421,82,6966,1,30,5
421,16,8482,1,0,0
421,16,8484,1,1,0
421,16,8485,1,2,0
421,16,8483,1,3,0
421,16,8486,1,4,0
2059,109,15774,1,0,0
2059,109,15699,0,1,0
2059,10,3920,1,0,0
2059,109,15671,0,1,1
2059,26,1207,0,0,0
2059,0,30,1,0,0
2059,5,3369,1,0,0
2059,2,13151,1,0,0
2059,2,10534,1,1,0
2059,2,4088,1,2,0
2059,55,1947,1,0,0
2059,11,1947,1,0,0
2059,11,13894,1,1,0
2059,11,4555,1,2,0
2059,55,4111,1,1,0
2059,11,4111,1,3,0
2059,11,6208,1,4,0
2059,65,17209,0,0,0
2059,65,17234,1,0,1
2059,65,17231,1,1,1
2059,65,17242,1,2,1
2059,65,17237,0,3,1
2059,1,5032,1,0,0
2059,3,6149,1,0,0
2059,1,4937,0,1,0
2059,3,8941,1,1,0
2059,3,2567,0,2,0
2059,1,1507,1,1,1
2059,3,3180,1,2,1
2059,17,4279,1,0,0
2059,1,6209,1,2,1
2059,17,7725,1,1,0
2059,26,3921,0,0,1
2059,26,3922,0,0,2
2059,26,3923,0,0,3
2059,26,3924,0,0,4
2059,10,6778,1,1,0
2059,26,2737,0,0,5
2059,26,2995,0,0,6
2059,26,2996,1,0,7
2059,26,2997,0,1,7
2059,109,15740,1,1,2
2059,26,2719,1,1,8
2059,109,15725,1,2,2
2059,26,2729,1,2,8
2059,26,2834,1,3,8
2059,65,17257,0,3,2
2059,65,17263,1,3,3
2059,65,17235,0,4,3
2059,112,15705,0,0,0
2059,12,15644,1,0,0
2059,12,15598,1,1,0
2059,111,15620,0,0,0
2059,113,15663,0,0,0
2059,12,15751,0,2,0
2059,12,15801,1,2,1
2059,12,15635,1,3,1
2059,19,7568,0,0,0
2059,62,7447,0,0,0
2059,62,7958,0,0,1
2059,62,672,0,0,2
2059,62,5572,0,0,3
2059,62,10184,0,0,4
2059,62,10185,1,0,5
2059,62,10186,0,1,5
2059,62,661,0,1,6
2059,62,5564,0,1,7
2059,62,15975,0,1,8
2059,9,8162,0,0,0
2059,23,8162,0,0,0
2059,9,8034,0,0,1
2059,23,8034,0,0,1
2059,9,7810,1,0,2
2059,23,7810,1,0,2
2059,9,12798,0,1,2
2059,23,12798,0,1,2
2059,9,7446,0,1,3
2059,23,7446,0,1,3
2059,9,8584,0,1,4
2059,23,8584,0,1,4
2059,9,9310,1,1,5
2059,23,9310,1,1,5
2059,9,9309,0,2,5
2059,23,9309,0,2,5
2059,9,9407,1,2,6
2059,23,9407,1,2,6
2059,9,12797,0,3,6
2059,23,12797,0,3,6
2059,23,226,0,3,7
2059,23,987,0,3,8
2059,23,1107,0,3,9
2059,23,2009,0,3,10
2059,23,985,0,3,11
2059,23,1063,0,3,12
2059,23,1798,0,3,13
2059,23,1344,0,3,14
2059,23,1108,1,3,15
2059,23,827,1,4,15
2283,12,3606,1,0,0
2283,12,1306,0,1,0
2283,12,2951,0,1,1
2283,12,5048,0,1,2
2283,12,3895,1,1,3
2283,12,1513,0,2,3
2283,12,3608,1,2,4
2283,12,1255,1,3,4
2283,12,1522,0,4,4
2283,12,185,1,4,5
2283,12,1517,1,5,5
2283,12,2259,0,6,5
2283,12,969,0,6,6
2283,12,188,0,6,7
2283,12,9796,0,6,8
2283,12,1030,1,6,9
2283,12,12781,1,7,9
2283,12,4940,1,8,9
2283,12,15126,1,9,9
2283,12,8786,1,10,9
2283,12,7671,1,11,9
2283,12,6641,1,12,9
2283,12,1303,0,13,9
2283,12,11701,1,13,10
2283,12,2943,1,14,10
2283,12,4939,1,15,10
2283,12,1509,1,16,10
2283,12,1307,0,17,10
2283,12,4246,1,17,11
2283,12,4941,0,18,11
2283,12,3605,1,18,12
2283,12,1247,1,19,12
2283,12,4948,0,20,12
2283,12,1037,0,20,13
2283,12,3157,0,20,14
2283,12,4121,0,20,15
2283,12,793,0,20,16
2283,12,1965,0,20,17
2283,12,2501,0,20,18
2283,12,9851,1,20,19
2132,12,2656,0,0,0
2132,12,3890,1,0,1
2132,12,1509,1,1,1
2132,12,43,1,2,1
2132,12,5317,1,3,1
2132,12,1758,1,4,1
2132,12,5318,1,5,1
2132,12,12069,1,6,1
2132,12,13207,1,7,1
2132,12,1031,0,8,1
2132,12,4275,0,8,2
2132,12,2951,1,8,3
2132,12,1036,1,9,3
2132,12,3892,0,10,3
2132,12,3302,1,10,4
2132,12,1963,1,11,4
2132,12,5832,1,12,4
2132,12,12994,1,13,4
2132,12,1032,1,14,4
2132,12,2259,1,15,4
2132,12,1762,0,16,4
2132,12,969,0,16,5
2132,12,909,0,16,6
2132,12,2500,1,16,7
2132,12,188,1,17,7
2132,12,1965,0,18,7
2132,12,187,1,18,8
2132,12,3157,1,19,8
2132,12,186,0,20,8
2132,20,1984,0,0,0
2132,20,1983,0,0,1
2132,20,6322,0,0,2
2132,20,3173,0,0,3
2132,20,59,0,0,4
2132,20,5382,0,0,5
2132,20,56,0,0,6
2132,20,201,0,0,7
2132,20,1017,0,0,8
2132,20,1099,0,0,9
2132,20,1987,0,0,10
2132,20,197,0,0,11
2132,20,199,0,0,12
2132,15,110,0,0,0
2132,12,1037,0,20,9
2132,12,46,1,20,10
2132,12,967,0,21,10
2132,12,2503,0,21,11
2132,12,1517,0,21,12
2132,12,3271,0,21,13
2132,12,1255,1,21,14
2132,12,793,0,22,14
2132,12,2562,0,22,15
2132,12,2502,0,22,16
2132,12,4247,0,22,17
2132,20,57,0,0,13
2132,20,1321,0,0,14
2132,20,202,0,0,15
2132,20,2524,0,0,16
2132,20,58,0,0,17
2132,20,1319,0,0,18
2132,20,743,0,0,19
2132,20,2974,0,0,20
2132,20,200,0,0,21
2132,20,1317,0,0,22
2132,20,1530,0,0,23
2132,15,3340,0,0,1
2132,15,6399,0,0,2
2132,15,1363,0,0,3
2132,15,2029,0,0,4
2132,15,6339,0,0,5
2132,15,3341,0,0,6
2132,15,7570,0,0,7
2132,15,4313,0,0,8
2132,15,908,0,0,9
2132,15,248,0,0,10
2132,12,6296,0,22,18
2132,12,968,0,22,19
2132,12,2501,0,22,20
2132,12,7946,0,22,21
2132,12,1308,0,22,22
2132,12,185,0,22,23
2132,12,1522,0,22,24
2132,12,2285,0,22,25
2132,12,4121,0,22,26
2132,20,5383,0,0,24
2132,20,1318,0,0,25
2132,20,1989,0,0,26
2132,20,1777,0,0,27
2132,20,2679,0,0,28
2132,20,1016,0,0,29
2132,20,4734,0,0,30
2132,20,1098,0,0,31
2994,5,4066,1,0,0
2994,5,2919,1,1,0
2994,5,2920,1,2,0
2994,5,13918,1,3,0
2994,1,2647,1,0,0
2994,17,2965,1,0,0
2994,20,2679,0,0,0
2994,20,202,0,0,1
1705,57,7125,0,0,0
1705,57,8875,0,0,1
1705,57,11817,0,0,2
1705,57,9575,1,0,3
1705,57,7128,1,1,3
1705,57,12014,1,2,3
1705,57,8979,1,3,3
1705,57,7897,1,4,3
2385,5,4065,0,0,0
2385,5,3281,0,0,1
2385,5,3279,1,0,2
2385,5,2913,1,1,2
2385,5,1784,0,2,2
2385,5,2920,1,2,3
2385,5,5912,0,3,3
2385,1,2224,1,0,0
2385,12,4271,0,0,0
2385,12,789,1,0,1
2385,12,1029,1,1,1
2385,12,4235,1,2,1
2385,15,6514,0,0,0
2385,15,5401,0,0,1
2385,15,1131,1,0,2
2385,15,1765,1,1,2
2385,15,3839,1,2,2
2385,17,4730,0,0,0
2385,17,10054,1,0,1
2385,17,9755,1,1,1
2385,17,8652,1,2,1
2385,5,2692,0,3,4
2385,5,4296,1,3,5
2385,5,3176,1,4,5
2385,5,10157,0,5,5
2385,5,2981,1,5,6
2385,5,9591,1,6,6
2385,5,2906,1,7,6
2385,3,6767,0,0,0
2385,3,8782,0,0,1
2385,3,9923,1,0,2
2385,3,11948,1,1,2
2385,3,6152,1,2,2
2385,8,16154,1,0,0
2385,26,5821,0,0,0
2385,26,12268,0,0,1
2385,10,2020,0,0,0
2385,10,6468,1,0,1
2385,26,11665,1,0,2
2385,26,6463,1,1,2
2385,28,1265,0,0,0
2385,28,1866,1,0,1
2385,28,2577,0,1,1
2385,28,1829,1,1,2
2385,28,2560,0,2,2
2385,6,116,0,0,0
2385,6,14965,0,0,1
2385,5,6510,1,8,6
2385,28,2042,0,2,3
2385,28,1369,0,2,4
2385,28,6660,0,2,5
2385,28,4351,1,2,6
2385,28,1863,0,3,6
2385,28,739,0,3,7
2385,28,2575,0,3,8
2385,28,257,1,3,9
2385,6,4971,0,0,2
2385,6,14966,0,0,3
2385,6,15445,1,0,4
2385,6,4772,0,1,4
2385,6,4185,1,1,5
2385,28,3650,1,4,9
404,44,3406,1,0,0
404,45,3406,1,0,0
404,44,4007,1,1,0
404,45,4007,1,1,0
404,44,1608,1,2,0
404,45,1608,1,2,0
404,44,3690,1,3,0
404,45,3690,1,3,0
404,44,900,1,4,0
404,45,900,1,4,0
404,44,633,1,5,0
404,45,633,1,5,0
404,44,6261,0,6,0
404,53,6261,0,0,0
404,44,1082,1,6,1
404,53,1082,1,0,1
404,44,2634,1,7,1
404,53,2634,1,1,1
404,44,7043,0,8,1
404,53,7043,0,2,1
404,44,9215,1,8,2
404,53,9215,1,2,2
404,44,7546,1,9,2
404,53,7546,1,3,2
404,44,8509,1,10,2
404,53,8509,1,4,2
404,44,1081,1,11,2
404,45,1081,1,6,0
3597,1,4231,1,0,0
3597,1,31,1,1,0
3597,1,11778,1,2,0
3597,1,4242,1,3,0
3597,1,3882,0,4,0
3597,1,1952,0,4,1
3597,1,9102,0,4,2
3597,1,5903,1,4,3
3597,1,1953,1,5,3
3597,1,1951,0,6,3
3597,1,9238,1,6,4
3597,1,3601,1,7,4
3597,1,1954,1,8,4
3597,1,1955,1,9,4
3597,1,5952,0,10,4
3597,1,15114,1,10,5
3597,1,3884,0,11,5
3597,1,944,1,11,6
3597,1,13247,1,12,6
3597,1,3832,1,13,6
3597,1,7939,1,14,6
3597,1,15127,1,15,6
3597,1,4981,1,16,6
3597,1,5938,0,17,6
3597,1,5743,1,17,7
3597,1,7563,0,18,7
3597,1,7722,1,18,8
3597,1,7721,1,19,8
3597,1,5418,0,20,8
3597,1,9974,1,20,9
3597,1,12333,1,21,9
3597,1,6478,0,22,9
3597,1,7719,1,22,10
3597,1,3368,0,23,10
3597,1,303,1,23,11
3597,1,2191,1,24,11
3597,1,151,1,25,11
3597,1,2770,1,26,11
3597,1,3028,0,27,11
3597,1,13698,1,27,12
3597,1,6169,1,28,12
3597,1,1401,1,29,12
2955,11,4555,1,0,0
2955,11,5108,1,1,0
2955,55,13820,0,0,0
2955,11,13820,0,2,0
2955,11,2386,1,2,1
2955,55,13733,1,0,1
2955,11,13733,1,3,1
2955,4,543,1,0,0
2955,11,543,1,4,1
2955,55,1023,1,1,1
2955,11,1023,1,5,1
2955,55,2389,1,2,1
2955,11,2389,1,6,1
2954,5,15377,0,0,0
2954,5,5353,0,0,1
2954,5,3278,0,0,2
2954,5,1506,0,0,3
2954,5,7197,0,0,4
2954,5,2913,0,0,5
2954,5,4067,0,0,6
2954,5,15,0,0,7
2954,5,11922,0,0,8
2954,5,70,0,0,9
2954,2,4294,0,0,0
2954,2,1042,0,0,1
2954,2,12990,0,0,2
2954,2,2901,0,0,3
2954,2,7198,0,0,4
2954,2,2232,0,0,5
2954,2,2420,0,0,6
2954,5,12667,1,0,10
2954,5,3058,1,1,10
2954,5,16374,0,2,10
2954,5,5344,0,2,11
2954,5,1221,0,2,12
2954,5,3942,0,2,13
2954,5,7273,0,2,14
2954,5,3944,0,2,15
2954,5,1854,0,2,16
2954,5,10156,1,2,17
2954,5,6550,1,3,17
2954,5,5352,1,4,17
