user,skill,item,correct,b4_correct,b4_incorrect
1182,49,476,0,6,7
1182,48,476,0,8,10
1182,49,6614,0,6,8
1182,48,6614,0,8,11
1182,49,2135,1,6,9
1182,48,2135,1,8,12
1182,49,4163,1,7,9
1182,48,4163,1,9,12
1182,49,6883,0,8,9
1182,48,6883,0,10,12
1182,49,7714,0,8,10
1182,48,7714,0,10,13
1182,49,5629,1,8,11
1182,48,5629,1,10,14
1182,49,6822,0,9,11
1182,48,6822,0,11,14
1182,49,7121,0,9,12
1182,48,7121,0,11,15
1182,49,7266,1,9,13
1182,48,7266,1,11,16
1182,49,6820,1,10,13
1182,48,6820,1,12,16
1182,49,407,1,11,13
1182,48,407,1,13,16
1182,49,2130,1,12,13
1182,48,2130,1,14,16
1182,49,2131,1,13,13
1182,48,2131,1,15,16
1182,49,7269,0,14,13
1182,48,7269,0,16,16
1182,48,6811,1,16,17
1182,49,6825,0,14,14
1182,48,6825,0,17,17
1182,49,5630,1,14,15
1182,48,5630,1,17,18
1182,49,6885,1,15,15
1182,48,6885,1,18,18
1182,49,5724,1,16,15
1182,48,5724,1,19,18
1182,56,12476,1,0,0
1182,41,10930,1,0,0
140,0,9,0,0,0
140,0,3,1,0,1
140,0,1287,1,1,1
140,0,3296,1,2,1
140,1,5361,1,0,0
140,4,1755,0,0,0
140,4,35,1,0,1
140,4,1958,1,1,1
140,12,1517,1,0,0
140,2,5255,1,0,0
140,2,3430,1,1,0
140,18,1528,1,0,0
140,19,4952,1,0,0
140,20,1320,1,0,0
140,20,199,0,1,0
140,20,59,1,1,1
140,55,3043,1,0,0
140,11,3043,1,0,0
140,2,1258,1,2,0
140,9,11391,1,0,0
140,23,11391,1,0,0
140,9,1060,1,1,0
140,9,13329,1,2,0
140,23,228,1,1,0
140,23,6560,1,2,0
140,8,11709,1,0,0
140,8,5285,1,1,0
140,3,2702,1,0,0
140,10,864,1,0,0
140,26,1208,1,0,0
140,26,1358,1,1,0
140,25,3339,1,0,0
140,15,4312,0,0,0
140,15,7570,1,0,1
140,15,4764,1,1,1
140,15,830,0,2,1
140,15,2361,1,2,2
140,28,741,0,0,0
140,28,2580,1,0,1
140,28,6660,0,1,1
140,28,739,0,1,2
140,28,1831,1,1,3
140,28,3008,1,2,3
140,32,301,1,0,0
140,25,301,1,1,0
140,8,3782,1,2,0
140,24,3782,1,0,0
140,25,3782,1,2,0
140,14,5421,0,0,0
140,14,6365,1,0,1
140,14,10453,0,1,1
140,5,4213,1,0,0
140,14,309,1,1,2
140,15,2549,1,3,2
140,15,3341,1,4,2
140,28,1575,1,3,3
140,28,114,1,4,3
140,44,4100,0,0,0
140,45,4100,0,0,0
140,44,3257,1,0,1
140,45,3257,1,0,1
140,44,8509,1,1,1
140,53,8509,1,0,0
140,44,2485,1,2,1
140,45,2485,1,1,1
140,45,10700,1,2,1
140,51,2202,1,0,0
140,45,2202,1,3,1
140,51,4557,0,1,0
140,45,4557,0,4,1
140,51,8081,1,1,1
140,45,8081,1,4,2
140,51,1618,0,2,1
140,45,1618,0,5,2
140,51,834,1,2,2
140,45,834,1,5,3
140,51,390,0,3,2
140,45,390,0,6,3
140,58,13330,1,0,0
140,60,7012,1,0,0
140,54,7012,1,0,0
140,60,11942,0,1,0
140,52,11942,0,0,0
140,51,5005,1,3,3
140,45,5005,1,6,4
140,57,13331,1,0,0
140,57,13332,0,1,0
140,51,13333,1,4,3
140,57,13333,1,1,1
140,48,13334,1,0,0
140,48,13335,1,1,0
140,23,5972,1,3,0
140,23,86,1,4,0
140,23,828,1,5,0
140,9,8037,1,3,0
140,23,8037,1,6,0
140,62,8724,1,0,0
140,9,9310,1,4,0
140,23,9310,1,7,0
140,9,8308,1,5,0
140,23,8308,1,8,0
140,62,674,1,1,0
140,62,6048,1,2,0
140,57,8102,0,2,1
140,57,12014,1,2,2
140,57,9785,1,3,2
140,57,7898,1,4,2
140,57,7913,0,5,2
140,57,7920,1,5,3
140,57,10349,1,6,3
140,57,8972,0,7,3
140,57,9960,1,7,4
140,57,7124,1,8,4
2184,8,11894,0,0,0
2184,8,15304,0,0,1
2184,8,17286,1,0,2
2184,8,12712,1,1,2
2184,8,10364,1,2,2
2184,8,5285,1,3,2
2184,8,17276,1,4,2
2184,8,5091,1,5,2
2184,8,5874,0,6,2
2184,8,1347,0,6,3
2184,8,3500,1,6,4
2184,8,3439,0,7,4
2184,8,2344,1,7,5
2184,8,6121,1,8,5
2184,8,5482,1,9,5
2184,8,11963,1,10,5
2184,8,3183,1,11,5
2184,5,2911,0,0,0
2184,5,1747,1,0,1
2184,5,3600,1,1,1
2184,5,4066,0,2,1
2184,5,751,1,2,2
2184,5,2237,1,3,2
2184,5,12266,1,4,2
2184,5,2685,1,5,2
2184,5,2913,1,6,2
2184,5,9591,0,7,2
2184,5,12159,0,7,3
2184,5,13133,0,7,4
2184,5,5159,1,7,5
2184,5,5084,0,8,5
2184,5,6411,0,8,6
2184,5,2904,0,8,7
2184,5,2695,1,8,8
2184,5,4743,0,9,8
2184,5,15375,0,9,9
2184,5,5348,0,9,10
2184,5,12564,1,9,11
2184,5,1292,0,10,11
2184,5,1536,0,10,12
2184,5,10157,1,10,13
2184,5,3826,1,11,13
2184,5,3324,1,12,13
2184,5,4093,1,13,13
2184,5,11262,1,14,13
2184,5,11772,0,15,13
2184,5,4712,0,15,14
2184,5,1239,0,15,15
2184,5,2897,0,15,16
2184,5,933,0,15,17
2184,5,11,1,15,18
2184,5,3807,0,16,18
2184,5,2923,0,16,19
2184,5,3063,0,16,20
2184,5,304,1,16,21
2184,2,6518,0,0,0
2184,2,3622,0,0,1
2184,56,3489,0,0,0
2184,2,1745,1,0,2
2184,2,6456,1,1,2
2184,2,15420,1,2,2
2184,21,2526,0,0,0
2184,21,2681,0,0,1
2184,21,203,0,0,2
2184,21,3318,0,0,3
2184,21,1647,0,0,4
2184,21,1779,0,0,5
2184,21,158,0,0,6
2184,21,1646,0,0,7
2184,21,4738,0,0,8
2184,21,5271,0,0,9
2184,12,4121,1,0,0
2184,12,186,0,1,0
2184,12,1308,1,1,1
2184,22,3851,0,0,0
2184,9,223,0,0,0
2184,9,6154,1,0,1
2184,9,15235,1,1,1
2184,9,13045,1,2,1
2184,9,14975,1,3,1
2184,9,15101,1,4,1
2184,0,19,0,0,0
2184,0,1287,0,0,1
2184,0,2893,1,0,2
2184,0,762,0,1,2
2184,0,1,1,1,3
2184,9,2392,0,5,1
2184,9,5259,0,5,2
2184,9,951,0,5,3
2184,9,4234,1,5,4
2184,9,4055,0,6,4
2184,9,4938,1,6,5
2184,9,1025,1,7,5
2184,9,3834,1,8,5
2184,9,9101,0,9,5
2184,9,948,1,9,6
2184,9,3911,1,10,6
2184,9,7562,1,11,6
2184,9,5186,1,12,6
2184,9,2833,1,13,6
2184,9,3857,1,14,6
2184,22,5223,0,0,1
2184,22,13734,1,0,2
2184,22,3624,0,1,2
2184,22,1787,0,1,3
2184,22,2320,0,1,4
2184,22,10846,1,1,5
2184,22,3178,1,2,5
2184,22,1789,1,3,5
2184,22,4746,1,4,5
1130,8,6226,1,0,0
1130,8,15465,1,1,0
1130,62,11282,1,0,0
1130,62,10371,1,1,0
1130,62,8117,1,2,0
1130,62,9598,1,3,0
1130,62,3138,1,4,0
1130,62,2142,1,5,0
1130,62,3593,1,6,0
1130,62,3584,1,7,0
1130,62,4637,1,8,0
1130,62,2147,1,9,0
1130,28,15335,1,0,0
1130,51,8384,1,0,0
1130,86,8384,1,0,0
1130,51,6827,1,1,0
1130,86,6827,1,1,0
1130,57,5100,1,0,0
1130,57,886,1,1,0
1192,57,9345,1,0,0
1192,57,886,1,1,0
1192,49,6614,1,0,0
1192,48,6614,1,0,0
1192,49,7708,1,1,0
1192,48,7708,1,1,0
1192,57,5631,1,2,0
1192,57,2119,1,3,0
1192,51,16216,1,0,0
1192,57,16216,1,4,0
1192,51,16156,1,1,0
1192,57,16156,1,5,0
1192,49,2129,0,2,0
1192,48,2129,0,2,0
1192,49,2132,0,2,1
1192,48,2132,0,2,1
1192,49,5615,0,2,2
1192,48,5615,0,2,2
1192,49,2131,1,2,3
1192,48,2131,1,2,3
1192,49,6821,0,3,3
1192,48,6821,0,3,3
1192,57,6824,1,6,0
1192,49,5706,0,3,4
1192,48,5706,0,3,4
1192,48,7639,1,3,5
1192,48,8837,1,4,5
1192,57,5633,1,7,0
1192,57,5632,1,8,0
1192,57,7706,1,9,0
1192,49,7707,0,3,5
1192,48,7707,0,5,5
1192,49,7100,1,3,6
1192,48,7100,1,5,6
1192,49,5629,0,4,6
1192,48,5629,0,6,6
1192,49,414,1,4,7
1192,48,414,1,6,7
1192,49,7713,0,5,7
1192,48,7713,0,7,7
1192,49,7269,1,5,8
1192,48,7269,1,7,8
1192,43,1887,1,0,0
2435,1,12208,1,0,0
2435,12,15082,1,0,0
2435,8,15459,1,0,0
2435,2,3847,1,0,0
2435,5,4451,1,0,0
2435,2,12467,1,1,0
2435,5,12926,1,1,0
1571,57,7921,0,0,0
1571,57,7131,1,0,1
1571,57,10084,1,1,1
1571,57,11817,1,2,1
1571,57,7916,0,3,1
1571,57,15536,1,3,2
1571,57,15537,0,4,2
1571,57,15538,1,4,3
1571,57,15539,1,5,3
1571,57,10350,1,6,3
1571,57,7897,0,7,3
1571,57,8973,0,7,4
1571,57,7931,1,7,5
1571,57,7923,1,8,5
1571,48,14171,0,0,0
1571,48,14433,1,0,1
1571,48,14434,0,1,1
1571,48,13570,0,1,2
1571,48,14172,0,1,3
1571,48,14173,0,1,4
1571,48,14231,0,1,5
1571,48,14232,0,1,6
1571,48,14233,0,1,7
1571,48,14225,0,1,8
1571,48,14226,0,1,9
1571,48,14227,1,1,10
1571,48,14228,0,2,10
1571,48,14111,1,2,11
1571,48,13659,0,3,11
1571,48,13660,1,3,12
1571,48,13661,0,4,12
1571,48,14112,0,4,13
1571,48,13568,0,4,14
1571,48,14708,1,4,15
1571,48,14709,0,5,15
1571,48,14163,0,5,16
1571,48,14164,0,5,17
1571,48,14165,0,5,18
1571,48,14166,0,5,19
1964,10,4758,0,0,0
1964,10,4760,0,0,1
1964,10,15394,0,0,2
1964,10,15395,0,0,3
1964,10,238,0,0,4
1964,10,13430,0,0,5
1964,10,13431,1,0,6
1964,10,6778,0,1,6
1964,10,2338,0,1,7
1964,10,2339,0,1,8
1964,10,2354,1,1,9
1964,62,1470,0,0,0
1964,34,2869,0,0,0
1964,34,2871,0,0,1
1964,34,2160,0,0,2
1964,34,3554,0,0,3
1964,34,1443,0,0,4
1964,34,3955,0,0,5
1964,34,3673,0,0,6
1964,34,2870,0,0,7
1964,34,1444,0,0,8
1964,34,6182,1,0,9
1964,34,4566,1,1,9
1964,34,1927,1,2,9
1964,34,2159,0,3,9
1964,34,4500,1,3,10
1964,34,1649,0,4,10
1964,34,2872,1,4,11
1964,34,329,1,5,11
1964,34,4567,1,6,11
1964,34,330,1,7,11
1964,34,1926,1,8,11
1964,34,1928,0,9,11
1964,34,5941,0,9,12
1964,34,3074,0,9,13
1964,34,1417,1,9,14
1964,34,4338,0,10,14
1964,34,4823,1,10,15
1964,34,5996,1,11,15
1964,34,2192,1,12,15
1964,34,1418,1,13,15
1161,57,8099,1,0,0
1161,57,927,1,1,0
1161,49,7099,0,0,0
1161,48,7099,0,0,0
1161,49,476,1,0,1
1161,48,476,1,0,1
1161,49,408,0,1,1
1161,48,408,0,1,1
1161,49,409,1,1,2
1161,48,409,1,1,2
1161,49,7266,1,2,2
1161,48,7266,1,2,2
1161,57,5632,1,2,0
1161,57,7096,1,3,0
1161,51,16200,0,0,0
1161,57,16200,0,4,0
1161,51,16202,1,0,1
1161,57,16202,1,4,1
1161,51,16157,1,1,1
1161,57,16157,1,5,1
1161,51,16209,1,2,1
1161,57,16209,1,6,1
1161,49,7100,0,3,2
1161,48,7100,0,3,2
1161,49,411,1,3,3
1161,48,411,1,3,3
1161,49,7101,1,4,3
1161,48,7101,1,4,3
1161,49,5614,1,5,3
1161,48,5614,1,5,3
1161,49,7707,0,6,3
1161,48,7707,0,6,3
1161,49,2135,1,6,4
1161,48,2135,1,6,4
1161,49,7712,1,7,4
1161,48,7712,1,7,4
1161,49,5629,1,8,4
1161,48,5629,1,8,4
1161,49,3250,0,9,4
1161,48,3250,0,9,4
1161,49,6757,1,9,5
1161,48,6757,1,9,5
1161,49,6820,1,10,5
1161,48,6820,1,10,5
1161,49,6737,1,11,5
1161,48,6737,1,11,5
1161,48,3795,1,12,5
1161,48,4034,0,13,5
1161,48,380,1,13,6
1161,48,7639,1,14,6
1161,48,3797,1,15,6
1161,57,7547,1,7,1
1161,57,417,1,8,1
1161,43,4905,0,0,0
1161,42,3529,1,0,0
1161,43,4916,1,0,1
1161,41,1917,1,0,0
3458,5,2911,0,0,0
3458,5,1950,0,0,1
3458,5,2910,0,0,2
3458,5,3096,0,0,3
3458,5,12868,0,0,4
3458,5,1747,0,0,5
3458,5,7726,0,0,6
700,52,11635,0,0,0
700,45,4591,0,0,0
700,45,9069,1,0,1
700,45,13636,0,1,1
700,61,10784,0,0,0
700,45,14299,0,1,2
700,31,12301,0,0,0
700,46,12301,0,0,0
700,15,12301,0,0,0
700,31,6018,0,0,1
700,46,6018,0,0,1
700,47,6018,0,0,0
700,20,6018,0,0,0
700,31,9927,1,0,2
700,46,9927,1,0,2
700,47,9927,1,0,1
700,20,9927,1,0,1
700,31,8748,1,1,2
700,46,8748,1,1,2
700,47,8748,1,1,1
700,20,8748,1,1,1
700,31,3408,1,2,2
700,46,3408,1,2,2
700,15,3408,1,0,1
700,53,4692,1,0,0
700,45,10701,0,1,3
700,52,10290,1,0,1
700,53,12982,0,1,0
700,52,4519,0,1,1
2731,8,5482,1,0,0
2731,8,15470,0,1,0
2731,5,5146,0,0,0
1156,57,925,0,0,0
1156,49,3251,0,0,0
1156,48,3251,0,0,0
1156,57,7547,1,0,1
1156,57,6742,1,1,1
1156,51,16156,0,0,0
1156,57,16156,0,2,1
1156,51,16201,1,0,1
1156,57,16201,1,2,2
1156,51,16202,1,1,1
1156,57,16202,1,3,2
1156,51,16199,0,2,1
1156,57,16199,0,4,2
1156,51,16203,0,2,2
1156,57,16203,0,4,3
2721,8,16154,1,0,0
2721,8,10158,1,1,0
2721,8,10437,1,2,0
2721,8,1278,1,3,0
2721,8,3500,1,4,0
2721,8,15466,1,5,0
2721,8,14892,1,6,0
2721,8,2346,1,7,0
2721,8,13875,1,8,0
2721,8,6333,0,9,0
2721,8,6390,1,9,1
2721,8,7295,1,10,1
2721,8,5284,1,11,1
2721,8,15476,1,12,1
2721,8,12166,1,13,1
2721,5,7197,0,0,0
2721,5,2237,1,0,1
2721,5,4069,1,1,1
2721,5,5243,0,2,1
2721,5,2912,1,2,2
2721,5,3295,0,3,2
2721,5,5157,1,3,3
2721,5,4065,0,4,3
2721,5,12868,1,4,4
2721,5,4513,0,5,4
2721,5,12926,1,5,5
2721,5,4739,0,6,5
2721,5,3600,0,6,6
2721,5,751,0,6,7
2721,5,3598,1,6,8
2721,5,2920,1,7,8
2721,5,1162,0,8,8
2721,5,6517,1,8,9
2721,5,9454,0,9,9
2721,5,15371,0,9,10
2721,5,4615,0,9,11
2721,5,1043,0,9,12
2721,5,4296,0,9,13
2721,5,73,0,9,14
2721,5,4614,0,9,15
2721,5,14086,0,9,16
2721,5,3057,0,9,17
2721,5,5867,0,9,18
2666,5,2917,1,0,0
2666,55,1945,0,0,0
2666,11,1945,0,0,0
2666,9,950,0,0,0
2666,9,3887,1,0,1
2666,9,4117,1,1,1
2666,9,1025,1,2,1
2666,18,9242,0,0,0
2666,18,3615,1,0,1
2666,18,7374,1,1,1
2666,18,4287,1,2,1
2666,22,4958,1,0,0
2666,22,3492,1,1,0
2666,5,4515,1,1,0
2666,22,5223,0,2,0
2666,22,2320,1,2,1
2666,22,1330,1,3,1
2666,22,2321,1,4,1
2666,30,4538,1,0,0
2666,30,1381,1,1,0
2666,30,264,0,2,0
2666,30,2050,1,2,1
2666,30,2048,0,3,1
2666,30,1578,1,3,2
2666,30,4460,1,4,2
2666,30,2585,1,5,2
2666,30,2342,1,6,2
2666,30,1379,0,7,2
2666,28,13792,0,0,0
2666,28,2373,1,0,1
2666,28,286,1,1,1
2666,28,2623,1,2,1
2666,28,3645,1,3,1
2666,28,4584,0,4,1
2666,28,2056,0,4,2
2666,28,1582,1,4,3
2666,28,2059,1,5,3
2666,28,288,1,6,3
2666,28,7303,0,7,3
2666,28,284,1,7,4
2666,28,2368,1,8,4
2666,30,6534,0,7,3
2666,30,3199,1,7,4
2666,30,266,0,8,4
2666,30,6347,0,8,5
2666,30,121,1,8,6
2666,30,1380,0,9,6
2666,30,1835,0,9,7
2666,30,1197,1,9,8
2666,30,2051,1,10,8
2666,30,1121,1,11,8
2666,30,3201,1,12,8
3172,55,3152,1,0,0
3172,11,3152,1,0,0
3172,55,15012,0,1,0
3172,11,15012,0,1,0
3172,55,14025,1,1,1
3172,11,14025,1,1,1
3172,55,15870,0,2,1
3172,11,15870,0,2,1
3172,55,4503,0,2,2
3172,11,4503,0,2,2
3172,55,3293,0,2,3
3172,11,3293,0,2,3
3172,11,1138,1,2,4
3172,11,4493,1,3,4
3172,5,3599,1,0,0
3172,55,4604,1,2,4
3172,11,4604,1,4,4
3172,2,5470,1,0,0
3172,2,2929,1,1,0
3172,62,2468,1,0,0
3172,62,12043,1,1,0
3172,62,688,0,2,0
3172,62,689,1,2,1
3172,62,690,1,3,1
3172,62,691,1,4,1
3172,62,2137,0,5,1
3172,62,8672,1,5,2
3172,62,8673,1,6,2
3172,62,8674,1,7,2
3172,62,4690,0,8,2
3172,62,7733,1,8,3
3172,62,7734,1,9,3
3172,62,7735,1,10,3
3172,62,467,0,11,3
3172,62,11573,0,11,4
3172,62,11574,1,11,5
3172,62,11575,1,12,5
3172,62,464,0,13,5
3172,62,8591,1,13,6
3172,62,8592,1,14,6
3172,62,8593,1,15,6
3172,62,3589,1,16,6
3172,62,3393,1,17,6
3172,62,4872,1,18,6
3172,62,460,1,19,6
3172,62,3584,1,20,6
3172,62,12086,0,21,6
3172,62,2208,1,21,7
3172,62,7739,1,22,7
3172,62,11103,1,23,7
3172,62,11196,1,24,7
3172,62,11472,1,25,7
1063,60,12346,0,0,0
1063,54,12346,0,0,0
1063,60,426,1,0,1
1063,54,426,1,0,1
1063,60,8984,0,1,1
1063,52,8984,0,0,0
1063,60,5540,1,1,2
1063,53,5540,1,0,0
1063,60,8881,1,2,2
1063,52,8881,1,0,1
1063,18,12993,1,0,0
1063,22,216,0,0,0
1063,22,2699,1,0,1
1063,22,217,1,1,1
1063,22,77,1,2,1
1063,83,10985,0,0,0
1063,83,9395,1,0,1
1063,83,10757,1,1,1
1063,83,16144,1,2,1
2066,17,3310,1,0,0
2066,19,6315,0,0,0
2066,19,8538,0,0,1
2066,19,10772,0,0,2
2066,19,6446,0,0,3
2066,19,2313,0,0,4
2066,12,11276,0,0,0
2066,12,6513,0,0,1
2066,12,4275,0,0,2
2066,12,792,1,0,3
2066,12,1962,0,1,3
2066,12,1032,1,1,4
2066,12,1307,1,2,4
2066,19,2678,0,0,5
2066,12,903,0,3,4
2066,19,11035,0,0,6
2066,19,2314,0,0,7
2066,19,3313,0,0,8
2066,19,5911,0,0,9
2066,19,4733,0,0,10
2066,19,7436,0,0,11
2066,19,1775,0,0,12
2066,19,6215,0,0,13
2066,19,6218,0,0,14
2066,19,196,1,0,15
2066,19,6319,1,1,15
2066,19,1776,1,2,15
1427,45,12485,1,0,0
1427,61,12285,0,0,0
1427,61,12762,0,0,1
1427,61,5066,0,0,2
1427,61,5551,0,0,3
1427,61,12987,1,0,4
1427,61,7002,0,1,4
1427,61,2114,1,1,5
3534,1,1951,1,0,0
3534,1,9237,1,1,0
3534,1,2242,1,2,0
3534,1,5824,1,3,0
3534,1,3882,1,4,0
3534,1,6669,1,5,0
3534,1,4330,1,6,0
3534,1,6671,1,7,0
3534,1,7721,1,8,0
3534,1,6360,1,9,0
1433,61,11430,0,0,0
1433,61,12761,1,0,1
1433,61,5551,1,1,1
1431,45,4506,0,0,0
1431,45,12614,0,0,1
1431,45,4511,0,0,2
1431,52,13638,0,0,0
1431,53,12652,0,0,0
1431,52,5198,0,0,1
1431,52,4519,0,0,2
1431,61,10785,0,0,0
1431,61,12203,0,0,1
1431,61,12764,0,0,2
1431,61,1086,0,0,3
914,4,784,1,0,0
914,5,5158,1,0,0
914,5,13729,1,1,0
914,5,4094,1,2,0
914,2,4280,1,0,0
914,2,4290,1,1,0
914,2,5963,1,2,0
914,2,13318,1,3,0
914,0,545,0,0,0
914,8,12329,1,0,0
914,8,5053,1,1,0
914,9,5885,1,0,0
914,9,12599,1,1,0
914,9,1173,1,2,0
914,23,10163,1,0,0
914,23,227,0,1,0
914,23,225,0,1,1
914,23,5972,1,1,2
914,23,2431,1,2,2
914,9,6324,1,3,0
914,23,6324,1,3,2
914,22,218,1,0,0
914,22,219,1,1,0
914,22,2528,0,2,0
914,22,6766,1,2,1
914,22,4297,1,3,1
914,22,1787,1,4,1
914,23,2010,1,4,2
914,1,2647,1,0,0
914,1,5359,1,1,0
914,1,5938,1,2,0
914,3,9753,0,0,0
914,3,7035,1,0,1
914,3,8111,0,1,1
914,3,3415,1,1,2
914,17,2962,0,0,0
914,3,6150,1,2,2
914,3,9869,1,3,2
914,3,4283,1,4,2
914,10,1862,1,0,0
914,18,2811,1,0,0
914,10,6397,1,1,0
914,12,10369,1,0,0
914,12,967,1,1,0
914,20,2974,1,0,0
914,15,2549,0,0,0
914,15,2361,1,0,1
914,15,6339,1,1,1
914,15,3637,1,2,1
914,20,1016,1,1,0
914,20,1984,1,2,0
914,2,1769,0,4,0
914,19,6896,0,0,0
914,19,1982,1,0,1
914,19,1773,1,1,1
914,19,3845,0,2,1
914,2,3169,1,4,1
914,2,22,1,5,1
914,2,2671,1,6,1
914,28,2573,0,0,0
914,28,3347,1,0,1
914,28,2042,1,1,1
914,28,1369,1,2,1
914,28,6563,0,3,1
914,28,9244,1,3,2
914,28,5887,1,4,2
914,28,12111,1,5,2
914,14,2774,0,0,0
914,62,15908,1,0,0
914,62,11841,1,1,0
914,62,9729,1,2,0
914,62,6434,0,3,0
914,62,3123,1,3,1
914,62,12671,0,4,1
914,62,1092,1,4,2
914,62,1431,1,5,2
914,62,6504,1,6,2
914,62,1472,1,7,2
914,63,7451,1,0,0
914,63,458,1,1,0
914,63,677,1,2,0
914,63,4197,1,3,0
914,63,5013,1,4,0
914,62,8790,1,8,2
914,62,2467,0,9,2
914,62,6837,0,9,3
914,62,8661,0,9,4
914,62,12671,1,9,5
914,62,9801,1,10,5
914,62,9116,1,11,5
914,62,12747,1,12,5
914,62,12113,1,13,5
914,62,6198,1,14,5
914,64,3383,0,0,0
914,63,2601,0,5,0
914,63,10857,1,5,1
914,63,6886,1,6,1
914,64,2602,0,0,1
914,63,453,0,7,1
914,63,10188,1,7,2
914,63,10189,1,8,2
914,63,10190,1,9,2
914,63,9499,1,10,2
914,64,650,1,0,2
914,63,2122,1,11,2
914,64,4143,0,1,2
914,63,2111,1,12,2
914,63,6206,1,13,2
914,63,1492,0,14,2
914,63,11736,1,14,3
914,63,11737,1,15,3
914,63,11738,1,16,3
914,65,13051,1,0,0
914,66,13188,1,0,0
914,66,11224,0,1,0
914,66,11063,1,1,1
