user,skill,item,correct,b4_correct,b4_incorrect
2141,12,2562,1,33,16
96,4,821,1,0,0
96,5,11922,1,0,0
96,5,3055,1,1,0
96,5,6411,1,2,0
96,2,931,1,0,0
96,2,4705,1,1,0
96,2,6321,1,2,0
96,2,4251,1,3,0
96,0,4048,1,0,0
96,8,5875,1,0,0
96,8,6407,1,1,0
96,9,11923,1,0,0
96,9,11924,1,1,0
96,9,10193,1,2,0
96,9,1795,1,3,0
96,23,1795,1,0,0
96,23,1106,0,1,0
96,23,812,1,1,1
96,23,1107,1,2,1
96,23,984,1,3,1
96,23,8647,1,4,1
96,22,3179,0,0,0
96,22,1709,1,0,1
96,22,3492,1,1,1
96,22,3851,1,2,1
96,22,1333,0,3,1
96,22,215,0,3,2
96,22,3905,1,3,3
96,22,5223,1,4,3
96,22,1787,1,5,3
96,1,2191,0,0,0
96,1,6170,1,0,1
96,1,7720,1,1,1
96,1,7309,1,2,1
96,1,7939,1,3,1
96,1,3885,0,4,1
96,1,822,1,4,2
96,1,5144,1,5,2
96,1,2231,1,6,2
96,3,8228,1,0,0
96,3,3270,1,1,0
96,17,5325,0,0,0
96,17,10175,1,0,1
96,17,2962,1,1,1
96,17,6130,1,2,1
96,10,10089,1,0,0
96,10,3822,1,1,0
96,18,10947,1,0,0
96,12,9105,0,0,0
96,12,5813,1,0,1
96,12,11925,1,1,1
96,12,11926,1,2,1
96,12,1515,0,3,1
96,12,5831,0,3,2
96,12,4948,0,3,3
96,12,45,1,3,4
96,12,2256,0,4,4
96,12,11927,1,4,5
96,12,2501,0,5,5
96,12,6296,0,5,6
96,12,1255,0,5,7
96,12,3271,0,5,8
96,12,185,0,5,9
96,20,58,0,0,0
96,20,57,0,0,1
96,20,1985,0,0,2
96,20,6322,1,0,3
96,20,1983,1,1,3
96,20,1321,0,2,3
96,20,202,0,2,4
96,15,901,0,0,0
96,12,3447,1,5,10
96,12,1761,1,6,10
96,12,793,1,7,10
96,12,2502,0,8,10
96,12,969,1,8,11
96,12,2500,1,9,11
96,12,2562,1,10,11
96,15,7570,1,0,1
96,15,248,1,1,1
96,15,3342,1,2,1
96,2,2511,1,4,0
96,20,1318,0,2,5
96,20,5383,0,2,6
96,20,1016,1,2,7
96,20,5382,1,3,7
96,20,4734,1,4,7
96,19,1982,1,0,0
96,28,740,1,0,0
96,28,112,0,1,0
96,28,2747,1,1,1
96,28,9244,1,2,1
96,28,10178,1,3,1
96,14,5988,0,0,0
96,14,3213,1,0,1
96,14,4443,0,1,1
96,14,2774,1,1,2
96,14,5863,1,2,2
96,14,1677,1,3,2
96,62,10179,0,0,0
96,62,10095,1,0,1
96,62,10852,1,1,1
96,62,11928,1,2,1
96,62,646,1,3,1
96,63,6439,0,0,0
96,63,6440,1,0,1
96,63,6441,1,1,1
96,63,6442,1,2,1
96,63,4860,0,3,1
96,62,4909,0,4,1
96,62,8318,1,4,2
96,62,8319,1,5,2
96,62,8320,0,6,2
96,62,3585,1,6,3
96,62,3584,1,7,3
96,62,4654,0,8,3
96,62,4655,1,8,4
96,62,4656,1,9,4
96,62,4657,1,10,4
96,62,468,0,11,4
96,62,9609,1,11,5
96,62,9610,1,12,5
96,62,9611,1,13,5
96,62,2137,0,14,5
96,62,2138,1,14,6
96,62,2139,1,15,6
96,62,2140,1,16,6
96,62,4647,0,17,6
96,62,4648,1,17,7
96,62,4649,1,18,7
96,62,4650,1,19,7
96,62,3593,0,20,7
96,62,8040,1,20,8
96,62,8041,0,21,8
96,62,8042,1,21,9
96,62,2147,0,22,9
96,62,7462,1,22,10
96,62,7463,1,23,10
96,62,7464,1,24,10
96,62,465,0,25,10
96,62,11623,1,25,11
96,62,11624,1,26,11
96,62,11625,1,27,11
96,63,10652,1,3,2
96,63,10653,1,4,2
96,62,7763,1,28,11
96,62,11929,1,29,11
96,62,10181,1,30,11
96,62,11278,1,31,11
96,62,2216,0,32,11
96,62,6917,1,32,12
96,62,2466,1,33,12
96,62,11930,1,34,12
96,62,1426,0,35,12
96,63,10654,1,5,2
96,64,3383,0,0,0
96,63,5019,0,6,2
96,63,5020,1,6,3
96,63,5021,1,7,3
96,63,5022,1,8,3
96,64,7363,1,0,1
96,64,456,1,1,1
96,63,8163,0,9,3
96,63,8666,1,9,4
96,63,8667,1,10,4
96,63,8668,1,11,4
96,63,458,0,12,4
96,63,6443,1,12,5
96,63,4197,0,13,5
96,63,4198,1,13,6
96,63,4864,0,14,6
96,63,6482,1,14,7
96,63,6483,1,15,7
96,63,6484,1,16,7
96,63,2102,0,17,7
96,63,7236,1,17,8
96,63,5017,0,18,8
96,63,8928,1,18,9
96,63,686,1,19,9
96,64,2101,0,2,1
96,62,4637,0,35,13
96,62,8675,1,35,14
96,62,8676,1,36,14
96,62,8677,1,37,14
96,62,466,0,38,14
96,62,7428,1,38,15
96,62,7429,1,39,15
96,62,7430,1,40,15
96,62,4690,0,41,15
96,62,7465,1,41,16
96,62,7466,1,42,16
96,62,7467,1,43,16
96,62,3589,0,44,16
96,62,3590,1,44,17
96,62,3591,1,45,17
96,62,3592,1,46,17
96,62,2153,0,47,17
96,62,8669,1,47,18
96,62,8670,1,48,18
96,62,8671,1,49,18
96,62,2143,1,50,18
96,62,2142,1,51,18
96,62,2141,1,52,18
96,62,1467,1,53,18
96,62,1468,0,54,18
96,62,1469,1,54,19
96,62,6838,1,55,19
96,62,641,1,56,19
96,62,6048,0,57,19
96,62,5568,0,57,20
96,63,5015,1,20,9
96,63,2603,1,21,9
96,63,7955,0,22,9
96,63,7956,1,22,10
96,63,11202,1,23,10
96,63,7957,1,24,10
96,63,4142,1,25,10
96,64,8662,1,2,2
96,63,2601,1,26,10
96,63,6695,1,27,10
96,63,648,1,28,10
96,62,4636,0,57,21
96,62,9989,1,57,22
96,62,9990,1,58,22
96,62,9991,1,59,22
96,62,693,1,60,22
96,62,4872,0,61,22
96,62,10955,1,61,23
96,62,10956,1,62,23
96,62,10957,1,63,23
96,62,4472,1,64,23
96,62,692,1,65,23
96,62,3393,0,66,23
96,62,6472,1,66,24
96,62,6473,1,67,24
96,62,6474,1,68,24
96,62,467,1,69,24
96,62,2152,1,70,24
96,62,7816,1,71,24
96,62,6423,1,72,24
96,62,4859,1,73,24
96,63,1494,1,29,10
96,63,6595,1,30,10
96,63,459,1,31,10
96,62,688,0,74,24
96,62,7626,1,74,25
96,62,7627,1,75,25
96,62,7628,1,76,25
96,62,460,1,77,25
96,62,2151,1,78,25
96,62,464,1,79,25
96,65,10865,1,0,0
96,66,11931,1,0,0
96,66,8688,1,1,0
96,62,11932,1,80,25
96,56,11612,0,0,0
96,56,11933,1,0,1
96,56,11934,1,1,1
96,56,11049,1,2,1
96,55,5074,0,0,0
96,56,5074,0,3,1
96,55,6934,1,0,1
96,56,6934,1,3,2
96,55,6935,1,1,1
96,56,6935,1,4,2
96,55,3103,1,2,1
96,56,3103,1,5,2
96,55,2128,1,3,1
96,56,2128,1,6,2
96,55,5605,1,4,1
96,56,5605,1,7,2
96,55,478,1,5,1
96,56,478,1,8,2
96,55,2126,1,6,1
96,56,2126,1,9,2
96,56,4894,1,10,2
96,69,4894,1,0,0
96,70,11009,1,0,0
96,62,10655,0,81,25
96,62,10011,1,81,26
96,62,10104,1,82,26
96,62,3744,1,83,26
96,69,6097,0,1,0
96,69,489,1,1,1
96,69,6943,1,2,1
96,69,7399,1,3,1
96,69,8270,1,4,1
96,69,3569,1,5,1
96,71,6099,1,0,0
96,72,494,0,0,0
96,72,4799,0,0,1
96,72,4800,1,0,2
96,72,4801,1,1,2
96,72,1885,1,2,2
96,72,490,0,3,2
96,72,491,1,3,3
96,72,492,1,4,3
96,72,493,0,5,3
96,72,1894,1,5,4
96,72,8140,0,6,4
96,72,9648,0,6,5
96,72,9649,1,6,6
96,72,9650,0,7,6
96,73,7765,1,0,0
96,72,715,1,7,7
96,72,3740,1,8,7
96,72,1911,0,9,7
96,72,4831,0,9,8
96,72,4832,1,9,9
96,72,4833,1,10,9
96,72,4824,0,11,9
96,72,4825,1,11,10
96,83,10984,0,0,0
96,83,8442,1,0,1
96,83,11935,1,1,1
96,83,8699,1,2,1
96,72,4826,1,12,10
96,72,4827,1,13,10
96,72,1898,0,14,10
96,72,1899,0,14,11
96,72,1900,1,14,12
96,72,1901,1,15,12
96,72,3736,0,16,12
96,72,3737,0,16,13
96,72,3738,1,16,14
96,72,3739,1,17,14
96,72,6094,1,18,14
96,72,4834,0,19,14
96,72,4835,0,19,15
96,72,4836,1,19,16
96,72,4837,1,20,16
96,82,526,1,0,0
96,81,3989,1,0,0
96,82,11936,0,1,0
96,80,10685,1,0,0
96,82,11937,1,1,1
96,100,10109,1,0,0
96,72,538,1,21,16
96,72,495,0,22,16
96,72,496,0,22,17
96,72,497,1,22,18
96,72,498,0,23,18
96,96,6093,1,0,0
96,97,6093,1,0,0
96,59,6093,1,0,0
96,72,1733,1,23,19
96,72,1906,1,24,19
96,79,6639,1,0,0
96,79,10265,0,1,0
96,79,3775,1,1,1
96,79,3972,0,2,1
96,79,3699,1,2,2
96,79,5856,1,3,2
96,79,7413,1,4,2
96,79,7416,1,5,2
96,13,10895,1,0,0
96,0,10895,1,1,0
96,78,11938,0,0,0
96,78,8002,1,0,1
96,78,9741,1,1,1
96,78,3967,1,2,1
96,38,9744,1,0,0
96,38,5669,1,1,0
96,38,11939,1,2,0
96,38,1691,0,3,0
96,38,4379,1,3,1
96,38,529,1,4,1
96,38,4377,1,5,1
96,38,6071,1,6,1
96,74,1717,0,0,0
96,38,1717,0,7,1
96,74,7264,0,0,1
96,38,7264,0,7,2
96,74,5640,0,0,2
96,38,5640,0,7,3
96,74,5747,0,0,3
96,38,5747,0,7,4
96,74,3731,1,0,4
96,38,3731,1,7,5
96,84,5134,0,0,0
96,84,10694,1,0,1
96,84,9047,0,1,1
96,84,5256,1,1,2
96,84,5133,1,2,2
96,74,5639,0,1,4
96,38,5639,0,8,5
96,74,5711,1,1,5
96,38,5711,1,8,6
96,74,5748,1,2,5
96,38,5748,1,9,6
96,74,6079,0,3,5
96,38,6079,0,10,6
96,74,6078,1,3,6
96,38,6078,1,10,7
96,74,1714,1,4,6
96,38,1714,1,11,7
96,74,6863,1,5,6
96,38,6863,1,12,7
96,89,4406,0,0,0
96,84,4404,0,3,2
96,84,10408,1,3,3
96,89,10483,0,0,1
96,89,8921,0,0,2
96,84,10786,0,4,3
96,84,11940,0,4,4
96,84,8151,0,4,5
96,75,1606,1,0,0
96,76,512,1,0,0
96,84,9507,0,4,6
96,84,6987,1,4,7
96,84,5103,1,5,7
96,84,3725,1,6,7
96,89,10042,0,0,3
96,84,11941,0,7,7
96,89,9661,0,0,4
96,84,11750,1,7,8
96,84,2617,1,8,8
96,84,11360,1,9,8
96,77,4254,0,0,0
96,77,6995,1,0,1
96,77,6996,1,1,1
96,77,6997,0,2,1
96,77,6139,1,2,2
96,77,5725,1,3,2
96,77,1706,0,4,2
96,77,1707,1,4,3
96,77,1708,1,5,3
96,77,8922,0,6,3
96,77,7800,1,6,4
96,77,3086,1,7,4
96,77,3085,1,8,4
96,75,11429,1,1,0
96,61,3246,1,0,0
96,61,921,0,1,0
96,61,7006,1,1,1
96,61,872,1,2,1
96,61,605,1,3,1
96,61,920,1,4,1
96,61,1219,1,5,1
96,61,4129,0,6,1
96,15,4129,0,3,1
96,61,555,0,6,2
96,15,555,0,3,2
96,61,4128,1,6,3
96,15,4128,1,3,3
96,61,436,1,7,3
96,15,436,1,4,3
96,61,656,1,8,3
96,15,656,1,5,3
96,61,922,1,9,3
96,15,922,1,6,3
96,61,578,1,10,3
96,15,578,1,7,3
96,60,4482,0,0,0
96,45,4482,0,0,0
96,60,10282,1,0,1
96,45,10282,1,0,1
96,60,8632,1,1,1
96,53,8632,1,0,0
96,60,4490,1,2,1
96,54,4490,1,0,0
96,60,4609,1,3,1
96,53,4609,1,1,0
96,60,11942,0,4,1
96,52,11942,0,0,0
96,60,6752,1,4,2
96,54,6752,1,1,0
96,60,4045,1,5,2
96,54,4045,1,2,0
96,60,875,0,6,2
96,52,875,0,0,1
96,60,9446,1,6,3
96,54,9446,1,3,0
96,60,10086,0,7,3
96,52,10086,0,0,2
96,60,9966,1,7,4
96,53,9966,1,2,0
96,60,4602,1,8,4
96,53,4602,1,3,0
96,60,1144,1,9,4
96,53,1144,1,4,0
96,58,8776,1,0,0
96,58,7243,1,1,0
96,59,425,1,1,0
96,50,4180,1,0,0
96,51,4436,1,0,0
96,53,4436,1,5,0
96,51,625,1,1,0
96,53,625,1,6,0
96,51,1617,0,2,0
96,45,1617,0,1,1
96,51,5153,0,2,1
96,45,5153,0,1,2
96,51,2202,1,2,2
96,45,2202,1,1,3
96,51,626,1,3,2
96,54,626,1,4,0
96,51,4445,1,4,2
96,54,4445,1,5,0
96,34,2586,0,0,0
96,34,4340,0,0,1
96,34,3150,0,0,2
96,34,3676,1,0,3
96,34,4341,0,1,3
96,34,1670,0,1,4
96,34,5999,0,1,5
96,51,4550,0,5,2
96,45,4550,0,2,3
96,51,2201,1,5,3
96,45,2201,1,2,4
96,51,4420,0,6,3
96,45,4420,0,3,4
96,51,1639,1,6,4
96,45,1639,1,3,5
96,51,4419,1,7,4
96,45,4419,1,4,5
96,51,4475,1,8,4
96,45,4475,1,5,5
96,45,11943,1,6,5
96,45,8759,1,7,5
96,51,10809,1,9,4
96,4,10809,1,1,0
96,55,2128,1,7,1
96,56,2128,1,11,2
96,55,395,1,8,1
96,56,395,1,12,2
96,55,5070,1,9,1
96,56,5070,1,13,2
96,55,405,1,10,1
96,56,405,1,14,2
96,55,398,0,11,1
96,56,398,0,15,2
96,55,399,0,11,2
96,56,399,0,15,3
96,55,400,0,11,3
96,56,400,0,15,4
96,55,6115,1,11,4
96,56,6115,1,15,5
96,55,3103,1,12,4
96,56,3103,1,16,5
96,55,2126,1,13,4
96,56,2126,1,17,5
96,55,6030,1,14,4
96,56,6030,1,18,5
96,55,479,1,15,4
96,56,479,1,19,5
96,48,3797,1,0,0
96,48,7639,1,1,0
96,49,10430,1,0,0
96,51,9218,0,10,4
96,4,9218,0,2,0
96,55,405,1,16,4
96,56,405,1,20,5
96,55,478,1,17,4
96,56,478,1,21,5
96,55,398,0,18,4
96,56,398,0,22,5
96,55,399,0,18,5
96,56,399,0,22,6
96,55,400,1,18,6
96,56,400,1,22,7
96,55,395,0,19,6
96,56,395,0,23,7
96,55,396,0,19,7
96,56,396,0,23,8
96,55,397,0,19,8
96,56,397,0,23,9
96,55,404,0,19,9
96,56,404,0,23,10
96,55,6481,0,19,10
96,56,6481,0,23,11
96,55,6489,0,19,11
96,56,6489,0,23,12
96,55,3101,1,19,12
96,56,3101,1,23,13
96,55,394,1,20,12
96,56,394,1,24,13
96,55,1423,1,21,12
96,56,1423,1,25,13
96,55,2128,1,22,12
96,56,2128,1,26,13
96,55,6115,1,23,12
96,56,6115,1,27,13
96,44,4502,0,0,0
96,45,4502,0,8,5
96,44,7679,0,0,1
96,53,7679,0,7,0
96,44,4359,1,0,2
96,45,4359,1,8,6
96,44,2634,1,1,2
96,53,2634,1,7,1
96,44,8509,1,2,2
96,53,8509,1,8,1
96,31,10910,0,0,0
96,46,10910,0,0,0
96,15,10910,0,8,3
96,31,10305,1,0,1
96,46,10305,1,0,1
96,15,10305,1,8,4
96,31,7054,0,1,1
96,46,7054,0,1,1
96,47,7054,0,0,0
96,20,7054,0,5,7
96,31,4360,0,1,2
96,46,4360,0,1,2
96,15,4360,0,9,4
96,31,8745,1,1,3
96,46,8745,1,1,3
96,15,8745,1,9,5
96,31,9205,0,2,3
96,46,9205,0,2,3
96,47,9205,0,0,1
96,20,9205,0,5,8
96,31,3409,1,2,4
96,46,3409,1,2,4
96,47,3409,1,0,2
96,20,3409,1,5,9
96,31,369,0,3,4
96,47,369,0,1,2
96,28,369,0,4,1
96,31,8839,0,3,5
96,47,8839,0,1,3
96,28,8839,0,4,2
96,31,3693,0,3,6
96,46,3693,0,3,4
96,47,3693,0,1,4
96,20,3693,0,6,9
96,31,8196,0,3,7
96,46,8196,0,3,5
96,47,8196,0,1,5
96,31,1662,0,3,8
96,46,1662,0,3,6
96,47,1662,0,1,6
96,31,11944,0,3,9
96,46,11944,0,3,7
96,47,11944,0,1,7
96,20,11944,0,6,10
96,31,7053,1,3,10
96,46,7053,1,3,8
96,15,7053,1,10,5
96,31,4361,0,4,10
96,46,4361,0,4,8
96,47,4361,0,1,8
96,20,4361,0,6,11
96,31,11945,1,4,11
96,46,11945,1,4,9
96,47,11945,1,1,9
96,20,11945,1,6,12
96,31,11946,1,5,11
96,46,11946,1,5,9
96,47,11946,1,2,9
96,20,11946,1,7,12
96,31,9203,0,6,11
96,46,9203,0,6,9
96,15,9203,0,11,5
96,31,1666,0,6,12
96,47,1666,0,3,9
96,28,1666,0,4,3
96,31,4364,1,6,13
96,46,4364,1,6,10
96,47,4364,1,3,10
96,20,4364,1,8,12
96,31,3793,0,7,13
96,47,3793,0,4,10
96,28,3793,0,4,4
96,31,11754,1,7,14
96,46,11754,1,7,10
96,47,11754,1,4,11
96,31,580,1,8,14
96,47,580,1,5,11
96,28,580,1,4,5
96,31,5760,1,9,14
96,46,5760,1,8,10
96,47,5760,1,6,11
96,31,3692,1,10,14
96,46,3692,1,9,10
96,47,3692,1,7,11
96,20,3692,1,9,12
96,31,8749,1,11,14
96,46,8749,1,10,10
96,15,8749,1,11,6
96,31,7484,1,12,14
96,46,7484,1,11,10
96,15,7484,1,12,6
96,31,5526,1,13,14
96,15,5526,1,13,6
96,31,4013,1,14,14
96,15,4013,1,14,6
96,3,2532,0,2,0
96,3,11947,0,2,1
96,3,7830,0,2,2
96,3,8840,0,2,3
96,3,2703,1,2,4
96,3,5764,1,3,4
96,3,7036,0,4,4
96,3,806,1,4,5
96,3,2825,1,5,5
96,3,11948,0,6,5
96,0,1174,1,2,0
96,0,3,1,3,0
96,16,11949,0,0,0
96,17,7831,0,3,1
96,17,10967,1,3,2
96,17,3306,1,4,2
96,17,4078,1,5,2
96,17,3338,1,6,2
96,17,2411,1,7,2
96,3,9924,0,6,6
96,3,4281,0,6,7
96,3,9753,1,6,8
96,3,6768,0,7,8
96,3,8941,1,7,9
96,3,2534,1,8,9
96,3,3852,1,9,9
96,3,8649,1,10,9
96,3,8228,1,11,9
96,16,4250,1,0,1
96,16,6455,1,1,1
96,16,7045,1,2,1
96,16,11950,1,3,1
96,16,10496,0,4,1
96,50,4047,1,1,0
96,50,5056,1,2,0
96,50,4182,1,3,0
96,11,7090,1,0,0
96,11,7871,1,1,0
96,57,7095,0,0,0
96,57,886,1,0,1
96,57,888,1,1,1
96,57,6558,1,2,1
96,0,1287,1,4,0
96,0,2222,1,5,0
96,0,762,1,6,0
96,1,3411,0,7,2
96,1,3413,0,7,3
96,1,783,1,7,4
96,1,929,1,8,4
96,1,2245,1,9,4
96,1,6132,1,10,4
96,1,780,1,11,4
96,28,9762,0,5,5
96,28,9531,1,5,6
96,28,7844,0,6,6
96,28,9528,0,6,7
96,28,9761,1,6,8
96,28,10328,1,7,8
96,28,8946,1,8,8
96,28,10332,0,9,8
96,28,10331,0,9,9
96,28,8848,1,9,10
96,15,7852,0,15,6
96,31,7868,1,15,14
96,15,7868,1,15,7
96,20,7865,0,10,12
96,31,7849,1,16,14
96,15,7849,1,16,7
96,31,9534,1,17,14
96,15,9534,1,17,7
96,20,7848,0,10,13
96,31,9544,1,18,14
96,15,9544,1,18,7
96,15,10919,0,19,7
96,20,11518,0,10,14
96,31,10137,1,19,14
96,15,10137,1,19,8
96,20,7857,0,10,15
96,20,11246,0,10,16
96,20,9768,0,10,17
96,20,7077,0,10,18
96,20,10505,0,10,19
96,20,7080,1,10,20
96,28,8057,0,10,10
96,28,8058,1,10,11
96,28,11517,1,11,11
96,28,9540,1,12,11
96,28,9529,1,13,11
96,28,8060,1,14,11
96,15,10071,1,20,8
96,31,11951,1,20,14
96,15,11951,1,21,8
96,15,9535,1,22,8
96,20,10064,1,11,20
96,20,10067,1,12,20
96,20,7858,1,13,20
96,20,9938,1,14,20
96,20,10068,1,15,20
96,12,11952,1,11,11
96,12,7083,1,12,11
96,12,10143,1,13,11
96,12,9546,1,14,11
96,12,11953,1,15,11
96,11,7089,1,2,0
96,11,7871,1,3,0
96,11,7091,1,4,0
96,11,7869,1,5,0
96,11,8961,1,6,0
96,57,3254,1,3,1
96,57,5182,1,4,1
96,51,3819,1,10,5
96,86,3819,1,0,0
96,51,5105,1,11,5
96,57,5105,1,5,1
96,48,4018,0,2,0
96,48,9963,0,2,1
96,48,6726,1,2,2
96,48,6809,0,3,2
96,48,4381,1,3,3
96,48,1668,0,4,3
96,48,5610,1,4,4
96,48,7695,1,5,4
96,49,7266,0,1,0
96,48,7266,0,6,4
96,49,7708,0,1,1
96,48,7708,0,6,5
96,49,409,0,1,2
96,48,409,0,6,6
96,49,3249,1,1,3
96,48,3249,1,6,7
96,49,3252,1,2,3
96,48,3252,1,7,7
96,49,5614,0,3,3
96,48,5614,0,8,7
96,49,5613,0,3,4
96,48,5613,0,8,8
96,49,6821,1,3,5
96,48,6821,1,8,9
96,49,2129,0,4,5
96,48,2129,0,9,9
96,49,412,1,4,6
96,48,412,1,9,10
96,49,407,1,5,6
96,48,407,1,10,10
96,49,2131,0,6,6
96,48,2131,0,11,10
96,49,1280,1,6,7
96,48,1280,1,11,11
96,49,7101,0,7,7
96,48,7101,0,12,11
96,49,5615,1,7,8
96,48,5615,1,12,12
96,49,7100,1,8,8
96,48,7100,1,13,12
96,49,2132,1,9,8
96,48,2132,1,14,12
96,49,5708,0,10,8
96,48,5708,0,15,12
96,57,6824,1,6,1
96,49,5629,0,10,9
96,48,5629,0,15,13
96,49,6884,0,10,10
96,48,6884,0,15,14
96,49,7121,0,10,11
96,48,7121,0,15,15
96,49,6885,0,10,12
96,48,6885,0,15,16
96,49,7560,0,10,13
96,48,7560,0,15,17
96,49,414,0,10,14
96,48,414,0,15,18
96,57,7706,1,7,1
96,49,2136,1,10,15
96,48,2136,1,15,19
96,49,7561,0,11,15
96,48,7561,0,16,19
96,49,4163,0,11,16
96,48,4163,0,16,20
96,49,6822,0,11,17
96,48,6822,0,16,21
